onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.999	fb_v_pos	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	4.000	fb_v_pos	-0.434	0.603
60.002	10.000	feel	n/a	n/a
70.002	3.999	fb_v_pos	-0.440	0.000
74.001	9.999	feel	n/a	n/a
84.000	4.002	fb_v_pos	-0.749	0.511
88.002	9.998	feel	n/a	n/a
98.000	4.000	fb_v_pos	-0.123	-0.034
102.000	10.002	rest	n/a	n/a
112.002	4.002	fb_a_pos	0.000	0.000
116.004	9.997	feel	n/a	n/a
126.001	3.999	fb_a_pos	0.840	-0.500
130.000	10.001	feel	n/a	n/a
140.001	3.999	fb_a_pos	-0.006	-0.226
144.000	10.002	feel	n/a	n/a
154.002	4.000	fb_a_pos	-0.380	-0.317
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_a_pos	0.469	-0.674
172.002	10.000	rest	n/a	n/a
182.002	3.998	fb_a_neg	0.000	0.000
186.000	10.002	feel	n/a	n/a
196.002	4.000	fb_a_neg	0.291	-0.074
200.002	9.999	feel	n/a	n/a
210.001	4.001	fb_a_neg	-0.303	0.466
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_a_neg	-0.486	0.377
228.002	10.000	feel	n/a	n/a
238.002	4.000	fb_a_neg	-0.723	0.706
242.002	9.999	rest	n/a	n/a
252.001	4.001	fb_v_neg	0.000	0.000
256.002	9.999	feel	n/a	n/a
266.001	4.001	fb_v_neg	0.640	-0.377
270.002	10.001	feel	n/a	n/a
280.003	3.998	fb_v_neg	-0.006	0.240
284.001	10.000	feel	n/a	n/a
294.001	4.000	fb_v_neg	0.500	-0.109
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_v_neg	0.089	0.169
312.001	10.000	rest	n/a	n/a
322.001	4.001	fb_a_neg	0.000	0.000
326.002	9.999	feel	n/a	n/a
336.001	4.000	fb_a_neg	-0.283	0.543
340.001	10.001	feel	n/a	n/a
350.002	3.999	fb_a_neg	-0.766	0.931
354.001	10.001	feel	n/a	n/a
364.002	3.999	fb_a_neg	-0.577	0.680
368.001	10.001	feel	n/a	n/a
378.002	3.998	fb_a_neg	-0.897	0.743
382.000	10.001	rest	n/a	n/a
392.001	4.000	fb_v_pos	0.000	0.000
396.001	10.001	feel	n/a	n/a
406.002	3.999	fb_v_pos	0.420	-0.374
410.001	10.000	feel	n/a	n/a
420.001	4.000	fb_v_pos	0.011	0.140
424.001	10.001	feel	n/a	n/a
434.002	3.999	fb_v_pos	-0.071	0.043
438.001	10.001	feel	n/a	n/a
448.002	3.999	fb_v_pos	0.257	-0.177
452.001	10.001	rest	n/a	n/a
462.002	3.999	fb_a_pos	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	4.000	fb_a_pos	0.006	-0.146
480.002	9.999	feel	n/a	n/a
490.001	3.999	fb_a_pos	-0.894	0.697
494.000	10.001	feel	n/a	n/a
504.001	4.001	fb_a_pos	-0.406	0.154
508.002	10.000	feel	n/a	n/a
518.002	3.999	fb_a_pos	0.246	0.026
522.001	9.999	rest	n/a	n/a
532.000	4.000	fb_v_neg	0.000	0.000
536.000	10.001	feel	n/a	n/a
546.001	4.000	fb_v_neg	0.434	-0.377
550.001	10.000	feel	n/a	n/a
560.001	3.999	fb_v_neg	-0.109	-0.066
564.000	10.002	feel	n/a	n/a
574.002	4.000	fb_v_neg	0.334	-0.460
578.002	9.999	feel	n/a	n/a
588.001	4.001	fb_v_neg	0.766	-0.691
592.002	27.998	finish	n/a	n/a
