onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.009	2.006	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.015	2.011	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.026	7.974	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.415	1.993	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.629	1.997	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.124	1.994	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.118	1.993	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.111	8.012	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.135	1.984	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.119	2.021	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.140	7.999	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.195	1.984	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.860	1.980	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.346	1.989	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.080	2.012	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.792	1.985	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.616	1.984	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.163	1.973	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.136	2.021	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.157	8.007	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.395	1.979	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.562	2.024	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.586	1.994	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.580	7.991	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.372	1.968	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.389	1.994	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.094	1.981	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.797	2.027	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.238	2.014	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.771	1.978	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.997	1.985	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.161	1.989	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.264	2.005	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.863	1.998	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.825	1.965	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.213	1.978	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.634	1.969	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.020	2.018	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.038	1.991	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.029	8.001	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.251	1.984	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.444	1.996	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.440	2.024	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.464	7.980	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.222	1.992	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.879	1.992	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.871	2.002	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.873	8.014	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.986	1.990	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.915	2.007	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.922	2.001	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.923	7.997	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.934	2.002	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.936	2.000	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.936	8.004	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.493	2.029	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.422	1.998	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.590	1.996	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.741	1.997	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.675	1.991	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.858	1.988	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.159	2.000	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.852	1.993	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.663	2.010	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.673	1.993	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.666	7.976	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.970	2.002	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.761	1.979	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.362	1.998	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.360	2.013	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.373	8.006	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.332	1.981	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
420.377	2.025	420.343	2.000	ex_stim	iaps	2302	6.43	3.64
427.152	2.013	427.098	2.000	in_stim	iaps	2320	6.17	2.9
429.165	1.981	429.098	2.000	in_prep	n/a	n/a	n/a	n/a
431.146	7.985	431.098	8.000	in_feel	n/a	n/a	n/a	n/a
444.510	1.982	444.451	2.000	ex_stim	iaps	8231	3.77	5.24
452.402	1.982	452.347	2.000	ex_stim	iaps	4220	8.02	7.17
459.894	2.014	459.843	2.000	ex_stim	iaps	2795	3.92	4.7
465.442	1.995	465.397	2.000	in_stim	iaps	9000	2.55	4.06
467.437	1.997	467.397	2.000	in_prep	n/a	n/a	n/a	n/a
469.434	8.017	469.397	8.000	in_feel	n/a	n/a	n/a	n/a
479.730	1.996	479.671	2.000	in_stim	iaps	4470	5.87	4.81
481.726	2.005	481.671	2.000	in_prep	n/a	n/a	n/a	n/a
483.731	7.986	483.671	8.000	in_feel	n/a	n/a	n/a	n/a
496.060	2.011	496.026	2.000	ex_stim	iaps	7480	7.08	4.55
502.728	2.016	502.690	2.000	ex_stim	iaps	7224	4.45	2.81
507.821	2.003	507.765	2.000	ex_stim	iaps	1810	6.52	4.45
514.354	1.973	514.298	2.000	ex_stim	iaps	9390	3.67	4.14
521.436	1.994	521.400	2.000	ex_stim	iaps	8030	7.33	7.35
