onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.013	1.999	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.398	1.989	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.301	2.022	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.323	1.988	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.311	8.005	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.542	2.001	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.543	2.016	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.559	7.986	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.749	1.989	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.544	1.999	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.792	2.017	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.692	2.010	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.932	1.988	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.767	1.992	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.232	1.991	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.223	2.009	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.232	7.975	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.384	2.001	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.385	1.988	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.373	8.034	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.064	2.006	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.070	2.018	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.088	7.982	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.930	2.015	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.647	1.994	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.064	2.001	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.864	1.981	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.077	2.017	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.933	2.026	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.271	2.005	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.778	2.022	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.079	1.989	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.747	1.989	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.134	1.993	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.513	1.999	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.303	2.027	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.330	1.971	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.301	8.032	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.811	2.024	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
