onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_a_pos	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	3.999	fb_a_pos	-1.000	-0.177
60.001	10.000	feel	n/a	n/a
70.001	4.001	fb_a_pos	-0.717	-0.846
74.002	10.000	feel	n/a	n/a
84.002	4.000	fb_a_pos	-0.623	-0.577
88.002	10.000	feel	n/a	n/a
98.002	3.999	fb_a_pos	-0.383	0.320
102.001	10.000	rest	n/a	n/a
112.001	4.000	fb_v_neg	0.000	0.000
116.001	9.999	feel	n/a	n/a
126.000	4.002	fb_v_neg	-0.257	0.594
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_v_neg	0.000	0.294
144.001	10.000	feel	n/a	n/a
154.001	3.999	fb_v_neg	0.980	-0.329
158.000	10.002	feel	n/a	n/a
168.002	3.999	fb_v_neg	0.214	-0.151
172.001	10.000	rest	n/a	n/a
182.001	4.001	fb_v_pos	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	4.000	fb_v_pos	-0.300	-0.514
200.001	9.999	feel	n/a	n/a
210.000	4.002	fb_v_pos	0.431	0.291
214.002	9.998	feel	n/a	n/a
224.000	4.001	fb_v_pos	-0.434	0.691
228.001	10.000	feel	n/a	n/a
238.001	4.002	fb_v_pos	-0.434	-0.760
242.003	9.998	rest	n/a	n/a
252.001	4.001	fb_a_neg	0.000	0.000
256.002	9.998	feel	n/a	n/a
266.000	4.002	fb_a_neg	0.320	-0.834
270.002	9.999	feel	n/a	n/a
280.001	4.000	fb_a_neg	0.314	-0.434
284.001	10.000	feel	n/a	n/a
294.001	3.999	fb_a_neg	0.374	-0.151
298.000	10.001	feel	n/a	n/a
308.001	4.001	fb_a_neg	0.694	-0.954
312.002	9.999	rest	n/a	n/a
322.001	4.001	fb_v_pos	0.000	0.000
326.002	9.999	feel	n/a	n/a
336.001	3.999	fb_v_pos	0.594	0.029
340.000	10.002	feel	n/a	n/a
350.002	3.998	fb_v_pos	0.131	0.080
354.000	10.002	feel	n/a	n/a
364.002	4.000	fb_v_pos	-0.151	-0.569
368.002	9.998	feel	n/a	n/a
378.000	4.000	fb_v_pos	-0.291	-0.306
382.000	10.000	rest	n/a	n/a
392.000	4.002	fb_a_pos	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	3.999	fb_a_pos	-0.220	-0.209
410.001	10.000	feel	n/a	n/a
420.001	4.000	fb_a_pos	0.294	-0.954
424.001	10.000	feel	n/a	n/a
434.001	4.001	fb_a_pos	-0.346	-0.586
438.002	10.000	feel	n/a	n/a
448.002	4.000	fb_a_pos	-0.469	-0.126
452.002	9.999	rest	n/a	n/a
462.001	4.001	fb_v_neg	0.000	0.000
466.002	9.998	feel	n/a	n/a
476.000	4.002	fb_v_neg	0.131	-0.586
480.002	10.000	feel	n/a	n/a
490.002	3.999	fb_v_neg	-0.069	-0.151
494.001	10.000	feel	n/a	n/a
504.001	4.000	fb_v_neg	-0.434	0.374
508.001	9.999	feel	n/a	n/a
518.000	4.002	fb_v_neg	0.106	-0.071
522.002	10.000	rest	n/a	n/a
532.002	4.000	fb_a_neg	0.000	0.000
536.002	10.001	feel	n/a	n/a
546.003	3.998	fb_a_neg	0.980	-0.420
550.001	9.999	feel	n/a	n/a
560.000	4.002	fb_a_neg	0.980	-0.011
564.002	9.998	feel	n/a	n/a
574.000	4.002	fb_a_neg	0.289	0.937
578.002	10.000	feel	n/a	n/a
588.002	3.999	fb_a_neg	0.697	-0.397
592.001	27.999	finish	n/a	n/a
