onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.033	1.985	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.379	2.020	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.312	2.019	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.331	1.985	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.316	8.006	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.548	1.985	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.533	2.026	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.559	7.988	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.753	1.992	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.543	1.985	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.819	1.985	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.696	2.018	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.931	1.986	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.758	1.984	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.225	1.985	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.210	2.019	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.229	7.979	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.375	2.020	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.395	1.995	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.390	8.007	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.085	1.982	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.067	2.020	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.087	7.980	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.942	1.983	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.647	1.985	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.061	2.017	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.864	1.987	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.099	1.986	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.944	1.987	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.270	1.987	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.803	1.984	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.071	1.987	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.736	2.020	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.152	1.984	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.497	2.018	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.304	2.022	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.326	1.984	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.310	8.011	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.831	1.985	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.366	1.985	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.271	1.984	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.255	2.019	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.274	7.977	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.537	1.985	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.833	1.986	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.035	1.985	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.373	2.020	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.393	1.984	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.377	8.010	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.913	1.986	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.899	1.985	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.884	8.007	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.369	1.991	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.235	2.020	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.255	1.984	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.239	8.007	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.772	1.985	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.628	2.019	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.409	1.992	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.401	2.020	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.421	7.977	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.402	1.985	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.451	1.985	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.036	2.018	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
