onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.999	fb_v_pos	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	3.999	fb_v_pos	0.097	0.951
60.001	10.000	feel	n/a	n/a
70.001	3.999	fb_v_pos	-0.151	0.309
74.000	10.001	feel	n/a	n/a
84.001	4.000	fb_v_pos	0.151	-0.843
88.001	10.001	feel	n/a	n/a
98.002	3.999	fb_v_pos	-0.443	-0.434
102.001	10.001	rest	n/a	n/a
112.002	3.999	fb_a_pos	0.000	0.000
116.001	10.000	feel	n/a	n/a
126.001	3.999	fb_a_pos	0.169	0.131
130.000	10.000	feel	n/a	n/a
140.000	4.001	fb_a_pos	-0.271	0.414
144.001	10.000	feel	n/a	n/a
154.001	4.001	fb_a_pos	-0.434	0.951
158.002	9.998	feel	n/a	n/a
168.000	4.002	fb_a_pos	-0.380	-0.614
172.002	10.000	rest	n/a	n/a
182.002	3.998	fb_v_neg	0.000	0.000
186.000	10.002	feel	n/a	n/a
196.002	3.998	fb_v_neg	0.117	0.343
200.000	10.001	feel	n/a	n/a
210.001	3.999	fb_v_neg	0.314	-0.717
214.000	10.000	feel	n/a	n/a
224.000	4.001	fb_v_neg	0.217	0.483
228.001	10.000	feel	n/a	n/a
238.001	4.002	fb_v_neg	0.697	0.580
242.003	9.999	rest	n/a	n/a
252.002	4.000	fb_a_neg	0.000	0.000
256.002	9.999	feel	n/a	n/a
266.001	4.002	fb_a_neg	0.131	0.697
270.003	9.998	feel	n/a	n/a
280.001	4.000	fb_a_neg	0.323	-0.131
284.001	10.000	feel	n/a	n/a
294.001	4.001	fb_a_neg	-0.151	0.069
298.002	10.000	feel	n/a	n/a
308.002	4.000	fb_a_neg	0.174	0.677
312.002	9.998	rest	n/a	n/a
322.000	4.001	fb_a_pos	0.000	0.000
326.001	10.000	feel	n/a	n/a
336.001	4.001	fb_a_pos	0.020	0.203
340.002	10.000	feel	n/a	n/a
350.002	3.999	fb_a_pos	0.483	-0.434
354.001	10.000	feel	n/a	n/a
364.001	4.000	fb_a_pos	-0.014	0.143
368.001	10.000	feel	n/a	n/a
378.001	3.999	fb_a_pos	0.231	0.400
382.000	10.001	rest	n/a	n/a
392.001	4.002	fb_v_neg	0.000	0.000
396.003	9.999	feel	n/a	n/a
406.002	4.000	fb_v_neg	0.271	-0.360
410.002	9.998	feel	n/a	n/a
420.000	4.000	fb_v_neg	0.537	0.309
424.000	10.000	feel	n/a	n/a
434.000	4.001	fb_v_neg	-0.051	-0.320
438.001	10.001	feel	n/a	n/a
448.002	3.999	fb_v_neg	0.194	-1.000
452.001	10.001	rest	n/a	n/a
462.002	4.000	fb_v_pos	0.000	0.000
466.002	9.998	feel	n/a	n/a
476.000	4.002	fb_v_pos	0.526	-0.677
480.002	10.000	feel	n/a	n/a
490.002	4.000	fb_v_pos	0.697	-0.380
494.002	9.999	feel	n/a	n/a
504.001	4.000	fb_v_pos	-0.134	0.057
508.001	10.000	feel	n/a	n/a
518.001	4.000	fb_v_pos	0.666	-0.943
522.001	10.001	rest	n/a	n/a
532.002	4.000	fb_a_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.001	fb_a_neg	0.349	0.277
550.002	9.999	feel	n/a	n/a
560.001	4.001	fb_a_neg	0.677	-0.694
564.002	10.001	feel	n/a	n/a
574.003	3.999	fb_a_neg	0.174	-0.494
578.002	10.000	feel	n/a	n/a
588.002	4.000	fb_a_neg	0.129	0.131
592.002	27.998	finish	n/a	n/a
