onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_v_pos	0.000	0.000
46.002	9.998	feel	n/a	n/a
56.000	4.001	fb_v_pos	-0.760	-0.083
60.001	10.000	feel	n/a	n/a
70.001	4.001	fb_v_pos	0.251	-0.143
74.002	10.000	feel	n/a	n/a
84.002	3.998	fb_v_pos	-0.383	-0.083
88.000	10.001	feel	n/a	n/a
98.001	4.000	fb_v_pos	0.291	-0.366
102.001	9.999	rest	n/a	n/a
112.000	4.002	fb_a_pos	0.000	0.000
116.002	9.998	feel	n/a	n/a
126.000	4.001	fb_a_pos	-0.440	0.049
130.001	10.002	feel	n/a	n/a
140.003	3.999	fb_a_pos	-0.200	-0.320
144.002	9.998	feel	n/a	n/a
154.000	4.000	fb_a_pos	0.254	0.097
158.000	10.002	feel	n/a	n/a
168.002	4.000	fb_a_pos	0.134	-0.194
172.002	10.000	rest	n/a	n/a
182.002	4.000	fb_v_neg	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	4.001	fb_v_neg	0.160	-0.266
200.003	10.000	feel	n/a	n/a
210.003	3.998	fb_v_neg	-0.109	-0.197
214.001	9.999	feel	n/a	n/a
224.000	4.002	fb_v_neg	-0.146	-0.366
228.002	10.000	feel	n/a	n/a
238.002	4.000	fb_v_neg	-0.166	-0.089
242.002	9.999	rest	n/a	n/a
252.001	3.999	fb_a_neg	0.000	0.000
256.000	10.000	feel	n/a	n/a
266.000	4.001	fb_a_neg	0.366	0.069
270.001	10.000	feel	n/a	n/a
280.001	4.001	fb_a_neg	0.489	-0.191
284.002	9.999	feel	n/a	n/a
294.001	4.001	fb_a_neg	0.369	0.529
298.002	10.000	feel	n/a	n/a
308.002	4.000	fb_a_neg	0.523	0.006
312.002	9.999	rest	n/a	n/a
322.001	3.999	fb_a_pos	0.000	0.000
326.000	10.000	feel	n/a	n/a
336.000	4.002	fb_a_pos	0.146	-0.163
340.002	9.998	feel	n/a	n/a
350.000	4.002	fb_a_pos	0.711	0.034
354.002	10.000	feel	n/a	n/a
364.002	3.999	fb_a_pos	0.666	-0.160
368.001	9.999	feel	n/a	n/a
378.000	4.002	fb_a_pos	0.529	0.143
382.002	9.998	rest	n/a	n/a
392.000	4.002	fb_v_neg	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	4.000	fb_v_neg	0.397	-0.191
410.002	9.999	feel	n/a	n/a
420.001	4.001	fb_v_neg	0.131	-0.331
424.002	9.999	feel	n/a	n/a
434.001	4.001	fb_v_neg	0.374	0.134
438.002	10.000	feel	n/a	n/a
448.002	4.000	fb_v_neg	0.234	-0.143
452.002	9.998	rest	n/a	n/a
462.000	4.002	fb_v_pos	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	3.999	fb_v_pos	0.046	-0.086
480.001	10.000	feel	n/a	n/a
490.001	4.000	fb_v_pos	0.046	-0.149
494.001	10.000	feel	n/a	n/a
504.001	3.999	fb_v_pos	0.671	-0.097
508.000	10.000	feel	n/a	n/a
518.000	4.003	fb_v_pos	0.586	-0.157
522.003	9.999	rest	n/a	n/a
532.002	4.000	fb_a_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.001	fb_a_neg	-0.137	0.269
550.002	9.998	feel	n/a	n/a
560.000	4.002	fb_a_neg	0.189	0.177
564.002	9.999	feel	n/a	n/a
574.001	4.001	fb_a_neg	-0.209	-0.120
578.002	9.999	feel	n/a	n/a
588.001	4.000	fb_a_neg	-0.017	0.014
592.001	27.999	finish	n/a	n/a
