onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.034	1.979	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.013	1.993	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.006	8.012	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.423	1.987	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.634	1.988	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.117	1.996	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.113	2.023	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.136	8.007	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.122	1.999	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.121	2.019	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.140	7.972	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.173	2.012	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.834	2.012	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.352	1.985	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.102	2.005	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.787	1.990	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.606	1.994	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.141	2.021	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.162	1.992	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.154	7.990	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.385	1.986	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.566	2.025	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.591	1.993	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.584	8.003	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.368	1.979	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.393	1.997	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.098	1.977	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.800	1.995	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.238	1.994	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.749	1.994	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
176.005	1.995	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.158	2.009	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
