onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.028	2.004	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.032	1.997	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.029	7.997	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.426	1.998	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.636	2.000	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.124	1.999	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.123	2.003	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.126	8.015	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.113	2.031	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.144	1.975	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.119	8.001	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.183	2.001	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.846	1.995	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.350	1.993	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.098	2.002	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.772	2.033	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.616	2.006	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.155	2.010	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.165	1.965	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.130	8.021	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.387	1.995	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.561	2.007	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.568	2.027	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.595	7.988	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.344	1.998	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.377	1.996	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.098	1.982	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.815	1.984	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.245	1.993	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.768	2.002	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.981	2.011	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.153	2.003	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.295	1.972	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.866	2.000	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.809	1.986	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.200	1.992	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
