onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.007	2.012	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.019	2.010	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.029	7.984	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.406	2.011	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.642	1.978	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.114	2.014	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.128	2.013	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.141	8.003	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.127	2.010	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.137	1.987	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.124	8.008	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.193	1.977	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.850	2.011	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.340	2.011	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.091	2.012	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.778	2.011	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.613	2.011	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.155	1.979	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.134	2.012	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.146	7.999	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.378	2.010	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.571	2.011	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.582	2.010	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.592	7.973	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.373	1.998	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.396	1.977	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.083	2.010	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.818	1.977	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.231	2.012	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.745	1.997	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
176.008	1.975	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.180	1.977	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.288	1.976	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.879	1.978	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.798	2.014	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.182	2.013	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.602	2.012	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.043	1.976	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.019	2.010	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.029	7.993	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.230	2.016	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.471	1.977	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.448	2.012	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.460	8.010	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.195	2.010	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.901	1.977	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.878	2.012	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.890	8.011	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.982	2.012	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.942	1.976	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.918	2.011	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.929	7.981	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.938	1.984	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.922	2.011	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.933	7.979	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.493	2.010	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.410	2.013	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.578	2.011	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.757	1.987	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.656	2.011	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.861	1.976	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.176	1.986	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.842	2.012	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.675	1.976	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.651	2.012	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.663	8.009	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.951	2.009	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.745	2.011	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.375	1.976	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.351	2.011	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.362	8.009	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.337	1.984	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
