onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.034	1.987	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.386	1.992	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.335	1.986	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.321	1.988	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.309	7.992	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.531	2.021	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.552	1.988	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.540	8.006	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.745	1.986	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.527	2.020	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.814	1.987	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.723	1.985	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.944	1.988	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.763	1.993	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.210	2.020	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.230	1.986	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.216	8.014	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.401	1.984	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.385	2.015	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.400	7.973	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.076	1.984	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.060	2.023	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.083	7.983	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.945	1.977	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.652	2.010	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.055	2.011	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.853	2.011	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.087	2.011	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.962	1.975	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
