onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	3.999	fb_a_neg	0.000	0.000
46.000	10.000	feel	n/a	n/a
56.000	4.002	fb_a_neg	-0.786	-0.391
60.002	9.999	feel	n/a	n/a
70.001	4.000	fb_a_neg	-0.157	0.980
74.001	10.000	feel	n/a	n/a
84.001	3.999	fb_a_neg	-0.434	0.131
88.000	10.001	feel	n/a	n/a
98.001	4.001	fb_a_neg	0.251	0.697
102.002	10.000	rest	n/a	n/a
112.002	4.000	fb_v_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	3.999	fb_v_pos	-0.343	-0.354
130.001	10.000	feel	n/a	n/a
140.001	4.001	fb_v_pos	0.660	0.003
144.002	10.000	feel	n/a	n/a
154.002	4.000	fb_v_pos	0.120	-0.626
158.002	9.999	feel	n/a	n/a
168.001	4.001	fb_v_pos	-1.000	-0.649
172.002	10.000	rest	n/a	n/a
182.002	3.999	fb_a_pos	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	4.001	fb_a_pos	-0.151	0.306
200.002	10.000	feel	n/a	n/a
210.002	3.999	fb_a_pos	-0.717	0.780
214.001	10.000	feel	n/a	n/a
224.001	4.000	fb_a_pos	-0.197	-0.183
228.001	10.000	feel	n/a	n/a
238.001	4.001	fb_a_pos	0.677	-0.857
242.002	10.000	rest	n/a	n/a
252.002	3.999	fb_v_neg	0.000	0.000
256.001	10.001	feel	n/a	n/a
266.002	4.000	fb_v_neg	0.120	-0.146
270.002	9.999	feel	n/a	n/a
280.001	4.001	fb_v_neg	0.494	-0.069
284.002	10.000	feel	n/a	n/a
294.002	3.999	fb_v_neg	0.609	0.426
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_v_neg	0.697	0.169
312.001	9.999	rest	n/a	n/a
322.000	4.000	fb_v_pos	0.000	0.000
326.000	10.000	feel	n/a	n/a
336.000	4.001	fb_v_pos	0.980	-0.523
340.001	10.001	feel	n/a	n/a
350.002	4.000	fb_v_pos	0.749	-0.166
354.002	9.999	feel	n/a	n/a
364.001	4.001	fb_v_pos	-0.117	-0.031
368.002	9.998	feel	n/a	n/a
378.000	4.002	fb_v_pos	-0.954	-0.723
382.002	9.999	rest	n/a	n/a
392.001	4.001	fb_a_pos	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.001	fb_a_pos	0.657	-0.071
410.002	9.998	feel	n/a	n/a
420.000	4.002	fb_a_pos	-1.000	0.003
424.002	10.000	feel	n/a	n/a
434.002	4.000	fb_a_pos	-0.380	-0.631
438.002	10.000	feel	n/a	n/a
448.002	3.998	fb_a_pos	0.697	-0.717
452.000	10.001	rest	n/a	n/a
462.001	4.001	fb_a_neg	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	3.999	fb_a_neg	0.586	-0.074
480.001	10.000	feel	n/a	n/a
490.001	4.000	fb_a_neg	0.554	-0.934
494.001	10.000	feel	n/a	n/a
504.001	4.000	fb_a_neg	0.231	-0.266
508.001	10.001	feel	n/a	n/a
518.002	3.999	fb_a_neg	0.403	-0.177
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_v_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	4.001	fb_v_neg	0.414	0.071
550.002	9.998	feel	n/a	n/a
560.000	4.002	fb_v_neg	0.551	0.177
564.002	10.000	feel	n/a	n/a
574.002	3.999	fb_v_neg	0.269	-0.017
578.001	10.001	feel	n/a	n/a
588.002	3.998	fb_v_neg	-0.037	-0.026
592.000	28.000	finish	n/a	n/a
