onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_v_pos	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	3.999	fb_v_pos	0.206	-0.237
60.001	10.000	feel	n/a	n/a
70.001	4.000	fb_v_pos	0.771	-0.237
74.001	10.000	feel	n/a	n/a
84.001	4.001	fb_v_pos	0.854	0.777
88.002	10.000	feel	n/a	n/a
98.002	3.999	fb_v_pos	0.883	0.151
102.001	10.000	rest	n/a	n/a
112.001	4.000	fb_a_pos	0.000	0.000
116.001	10.000	feel	n/a	n/a
126.001	4.001	fb_a_pos	-0.697	-0.654
130.002	10.000	feel	n/a	n/a
140.002	4.001	fb_a_pos	-0.391	-0.106
144.003	10.000	feel	n/a	n/a
154.003	3.998	fb_a_pos	0.091	0.400
158.001	10.000	feel	n/a	n/a
168.001	4.001	fb_a_pos	-0.351	-0.400
172.002	10.000	rest	n/a	n/a
182.002	4.000	fb_v_neg	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	3.999	fb_v_neg	-0.569	0.240
200.001	10.000	feel	n/a	n/a
210.001	4.001	fb_v_neg	-0.229	-0.117
214.002	10.000	feel	n/a	n/a
224.002	4.000	fb_v_neg	0.471	0.040
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_v_neg	-0.560	0.294
242.001	10.000	rest	n/a	n/a
252.001	4.000	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.001	fb_a_neg	0.366	-0.334
270.002	9.999	feel	n/a	n/a
280.001	3.999	fb_a_neg	-0.757	-0.157
284.000	10.000	feel	n/a	n/a
294.000	4.001	fb_a_neg	-0.151	0.420
298.001	10.000	feel	n/a	n/a
308.001	4.001	fb_a_neg	-0.614	0.291
312.002	10.000	rest	n/a	n/a
322.002	4.001	fb_a_pos	0.000	0.000
326.003	10.000	feel	n/a	n/a
336.003	3.998	fb_a_pos	-0.094	0.711
340.001	10.000	feel	n/a	n/a
350.001	4.001	fb_a_pos	0.203	0.589
354.002	10.000	feel	n/a	n/a
364.002	4.000	fb_a_pos	0.009	0.766
368.002	10.000	feel	n/a	n/a
378.002	3.998	fb_a_pos	-0.260	0.114
382.000	10.000	rest	n/a	n/a
392.000	4.000	fb_v_neg	0.000	0.000
396.000	10.001	feel	n/a	n/a
406.001	4.001	fb_v_neg	0.697	0.743
410.002	10.000	feel	n/a	n/a
420.002	3.998	fb_v_neg	0.077	0.194
424.000	10.000	feel	n/a	n/a
434.000	4.001	fb_v_neg	-0.660	0.174
438.001	10.000	feel	n/a	n/a
448.001	4.001	fb_v_neg	-0.309	0.411
452.002	10.000	rest	n/a	n/a
462.002	3.998	fb_v_pos	0.000	0.000
466.000	10.000	feel	n/a	n/a
476.000	4.001	fb_v_pos	-0.466	0.269
480.001	9.999	feel	n/a	n/a
490.000	4.002	fb_v_pos	0.463	-0.111
494.002	9.999	feel	n/a	n/a
504.001	4.002	fb_v_pos	0.031	-0.120
508.003	10.000	feel	n/a	n/a
518.003	3.998	fb_v_pos	0.080	-0.297
522.001	9.999	rest	n/a	n/a
532.000	4.002	fb_a_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.001	fb_a_neg	-0.231	0.617
550.002	9.999	feel	n/a	n/a
560.001	3.999	fb_a_neg	-0.126	-0.466
564.000	10.000	feel	n/a	n/a
574.000	4.001	fb_a_neg	-0.151	-0.740
578.001	10.000	feel	n/a	n/a
588.001	4.001	fb_a_neg	-0.349	-0.617
592.002	27.998	finish	n/a	n/a
