onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_a_neg	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	3.998	fb_a_neg	0.140	-0.257
60.000	10.000	feel	n/a	n/a
70.000	4.001	fb_a_neg	0.489	0.357
74.001	9.999	feel	n/a	n/a
84.000	4.001	fb_a_neg	-0.100	0.311
88.001	10.000	feel	n/a	n/a
98.001	4.001	fb_a_neg	-0.106	-0.306
102.002	9.999	rest	n/a	n/a
112.001	4.000	fb_v_pos	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	3.998	fb_v_pos	-0.057	-0.417
130.000	10.002	feel	n/a	n/a
140.002	3.999	fb_v_pos	-0.063	-0.106
144.001	10.000	feel	n/a	n/a
154.001	3.999	fb_v_pos	-0.089	0.474
158.000	10.000	feel	n/a	n/a
168.000	4.000	fb_v_pos	-0.549	-0.343
172.000	10.001	rest	n/a	n/a
182.001	4.001	fb_a_pos	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	4.000	fb_a_pos	0.717	-0.114
200.002	9.999	feel	n/a	n/a
210.001	3.999	fb_a_pos	0.511	0.289
214.000	10.002	feel	n/a	n/a
224.002	4.000	fb_a_pos	-0.440	-0.063
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_a_pos	-0.106	0.714
242.001	10.001	rest	n/a	n/a
252.002	4.000	fb_v_neg	0.000	0.000
256.002	9.999	feel	n/a	n/a
266.001	4.002	fb_v_neg	0.266	-0.200
270.003	9.999	feel	n/a	n/a
280.002	3.999	fb_v_neg	0.511	-0.763
284.001	10.001	feel	n/a	n/a
294.002	3.999	fb_v_neg	-0.246	-0.597
298.001	10.001	feel	n/a	n/a
308.002	3.999	fb_v_neg	-0.183	-0.429
312.001	10.001	rest	n/a	n/a
322.002	4.000	fb_v_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	4.000	fb_v_pos	-0.237	-0.083
340.002	10.000	feel	n/a	n/a
350.002	3.999	fb_v_pos	0.100	0.126
354.001	10.000	feel	n/a	n/a
364.001	4.000	fb_v_pos	0.740	0.234
368.001	10.000	feel	n/a	n/a
378.001	3.999	fb_v_pos	-0.266	-0.037
382.000	10.002	rest	n/a	n/a
392.002	3.999	fb_a_pos	0.000	0.000
396.001	9.999	feel	n/a	n/a
406.000	4.001	fb_a_pos	-0.323	-0.706
410.001	10.000	feel	n/a	n/a
420.001	4.000	fb_a_pos	0.003	-0.203
424.001	10.000	feel	n/a	n/a
434.001	3.999	fb_a_pos	-0.517	-0.517
438.000	10.002	feel	n/a	n/a
448.002	3.999	fb_a_pos	-0.546	-0.529
452.001	10.000	rest	n/a	n/a
462.001	4.001	fb_a_neg	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	3.999	fb_a_neg	0.040	-0.223
480.001	9.999	feel	n/a	n/a
490.000	4.002	fb_a_neg	0.031	-0.237
494.002	10.000	feel	n/a	n/a
504.002	3.999	fb_a_neg	0.380	-0.274
508.001	10.001	feel	n/a	n/a
518.002	3.999	fb_a_neg	0.769	-0.500
522.001	10.000	rest	n/a	n/a
532.001	4.001	fb_v_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	4.000	fb_v_neg	0.289	-0.717
550.002	9.998	feel	n/a	n/a
560.000	4.001	fb_v_neg	0.280	-0.351
564.001	10.000	feel	n/a	n/a
574.001	3.999	fb_v_neg	-0.154	0.283
578.000	10.001	feel	n/a	n/a
588.001	4.000	fb_v_neg	0.417	0.360
592.001	27.999	finish	n/a	n/a
