onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_a_pos	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.001	fb_a_pos	-0.154	-0.534
60.002	9.999	feel	n/a	n/a
70.001	4.001	fb_a_pos	-0.494	-0.194
74.002	9.999	feel	n/a	n/a
84.001	4.000	fb_a_pos	-0.551	-0.231
88.001	10.000	feel	n/a	n/a
98.001	4.001	fb_a_pos	0.129	0.371
102.002	10.000	rest	n/a	n/a
112.002	3.999	fb_v_neg	0.000	0.000
116.001	10.000	feel	n/a	n/a
126.001	4.001	fb_v_neg	0.803	-0.029
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_v_neg	0.980	-0.283
144.001	10.000	feel	n/a	n/a
154.001	4.000	fb_v_neg	0.426	0.409
158.001	10.000	feel	n/a	n/a
168.001	4.000	fb_v_neg	-0.120	-0.211
172.001	10.000	rest	n/a	n/a
182.001	4.000	fb_v_pos	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	4.000	fb_v_pos	-0.994	-0.586
200.001	9.999	feel	n/a	n/a
210.000	4.001	fb_v_pos	-1.000	-0.783
214.001	10.000	feel	n/a	n/a
224.001	4.000	fb_v_pos	-1.000	-0.800
228.001	9.999	feel	n/a	n/a
238.000	4.001	fb_v_pos	-1.000	-0.200
242.001	9.999	rest	n/a	n/a
252.000	4.001	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_a_neg	-0.780	-0.389
270.001	10.002	feel	n/a	n/a
280.003	3.998	fb_a_neg	-0.726	-0.029
284.001	10.001	feel	n/a	n/a
294.002	3.999	fb_a_neg	-0.414	-0.374
298.001	9.999	feel	n/a	n/a
308.000	4.000	fb_a_neg	-0.560	0.086
312.000	10.000	rest	n/a	n/a
322.000	4.000	fb_v_pos	0.000	0.000
326.000	10.000	feel	n/a	n/a
336.000	4.001	fb_v_pos	-0.620	0.014
340.001	9.999	feel	n/a	n/a
350.000	4.000	fb_v_pos	-0.289	-0.509
354.000	10.000	feel	n/a	n/a
364.000	4.000	fb_v_pos	-0.620	0.037
368.000	10.000	feel	n/a	n/a
378.000	4.000	fb_v_pos	-0.226	-0.157
382.000	10.000	rest	n/a	n/a
392.000	4.000	fb_a_pos	0.000	0.000
396.000	10.000	feel	n/a	n/a
406.000	4.000	fb_a_pos	-0.251	0.283
410.000	10.000	feel	n/a	n/a
420.000	4.000	fb_a_pos	0.746	0.651
424.000	10.000	feel	n/a	n/a
434.000	4.000	fb_a_pos	0.689	-0.266
438.000	10.002	feel	n/a	n/a
448.002	3.998	fb_a_pos	0.026	0.069
452.000	10.002	rest	n/a	n/a
462.002	3.999	fb_v_neg	0.000	0.000
466.001	9.999	feel	n/a	n/a
476.000	4.000	fb_v_neg	0.697	0.317
480.000	10.002	feel	n/a	n/a
490.002	4.000	fb_v_neg	0.737	0.954
494.002	10.000	feel	n/a	n/a
504.002	3.998	fb_v_neg	0.237	0.749
508.000	10.001	feel	n/a	n/a
518.001	3.999	fb_v_neg	0.497	0.697
522.000	10.002	rest	n/a	n/a
532.002	3.998	fb_a_neg	0.000	0.000
536.000	10.001	feel	n/a	n/a
546.001	3.999	fb_a_neg	0.980	0.980
550.000	10.002	feel	n/a	n/a
560.002	3.998	fb_a_neg	0.617	0.469
564.000	10.001	feel	n/a	n/a
574.001	4.001	fb_a_neg	0.674	0.674
578.002	9.999	feel	n/a	n/a
588.001	4.001	fb_a_neg	0.980	0.083
592.002	27.998	finish	n/a	n/a
