onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_v_pos	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.001	fb_v_pos	0.206	-0.237
60.002	9.999	feel	n/a	n/a
70.001	4.001	fb_v_pos	0.771	-0.237
74.002	9.999	feel	n/a	n/a
84.001	4.000	fb_v_pos	0.854	0.777
88.001	9.999	feel	n/a	n/a
98.000	4.002	fb_v_pos	0.883	0.091
102.002	10.000	rest	n/a	n/a
112.002	3.999	fb_a_pos	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	4.000	fb_a_pos	-0.580	-0.431
130.002	10.000	feel	n/a	n/a
140.002	3.999	fb_a_pos	-0.391	-0.106
144.001	10.001	feel	n/a	n/a
154.002	3.999	fb_a_pos	0.091	0.400
158.001	10.001	feel	n/a	n/a
168.002	3.999	fb_a_pos	-0.351	-0.400
172.001	10.001	rest	n/a	n/a
182.002	3.999	fb_v_neg	0.000	0.000
186.001	10.001	feel	n/a	n/a
196.002	3.999	fb_v_neg	-0.571	0.194
200.001	10.001	feel	n/a	n/a
210.002	3.999	fb_v_neg	-0.229	-0.117
214.001	10.001	feel	n/a	n/a
224.002	4.000	fb_v_neg	0.577	-0.063
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_v_neg	-0.560	0.294
242.001	10.001	rest	n/a	n/a
252.002	3.998	fb_a_neg	0.000	0.000
256.000	10.002	feel	n/a	n/a
266.002	4.000	fb_a_neg	0.183	-0.354
270.002	9.999	feel	n/a	n/a
280.001	4.001	fb_a_neg	-0.757	-0.157
284.002	10.000	feel	n/a	n/a
294.002	4.000	fb_a_neg	-0.146	0.323
298.002	9.999	feel	n/a	n/a
308.001	4.001	fb_a_neg	-0.614	0.291
312.002	9.999	rest	n/a	n/a
322.001	4.000	fb_a_pos	0.000	0.000
326.001	9.999	feel	n/a	n/a
336.000	4.000	fb_a_pos	-0.057	0.809
340.000	10.000	feel	n/a	n/a
350.000	4.001	fb_a_pos	0.226	0.514
354.001	10.000	feel	n/a	n/a
364.001	4.000	fb_a_pos	0.009	0.766
368.001	10.000	feel	n/a	n/a
378.001	4.000	fb_a_pos	-0.260	0.114
382.001	9.999	rest	n/a	n/a
392.000	4.001	fb_v_neg	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.000	fb_v_neg	0.654	0.743
410.001	9.999	feel	n/a	n/a
420.000	4.001	fb_v_neg	0.077	0.194
424.001	9.999	feel	n/a	n/a
434.000	4.002	fb_v_neg	-0.611	0.117
438.002	9.999	feel	n/a	n/a
448.001	3.999	fb_v_neg	-0.177	0.420
452.000	10.000	rest	n/a	n/a
462.000	4.002	fb_v_pos	0.000	0.000
466.002	9.999	feel	n/a	n/a
476.001	3.999	fb_v_pos	-0.466	0.269
480.000	10.002	feel	n/a	n/a
490.002	3.999	fb_v_pos	0.220	-0.203
494.001	10.001	feel	n/a	n/a
504.002	3.998	fb_v_pos	0.031	-0.120
508.000	10.001	feel	n/a	n/a
518.001	4.001	fb_v_pos	0.080	-0.297
522.002	10.000	rest	n/a	n/a
532.002	4.000	fb_a_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	3.998	fb_a_neg	-0.231	0.617
550.000	10.000	feel	n/a	n/a
560.000	4.000	fb_a_neg	-0.126	-0.466
564.000	10.002	feel	n/a	n/a
574.002	4.000	fb_a_neg	-0.151	-0.740
578.002	9.999	feel	n/a	n/a
588.001	4.001	fb_a_neg	-0.349	-0.617
592.002	27.998	finish	n/a	n/a
