onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.032	1.978	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.010	2.008	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.018	8.017	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.426	1.980	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.630	2.011	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.138	1.976	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.114	2.020	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.134	7.994	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.130	2.010	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.140	1.976	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.116	8.013	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.174	2.013	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.832	2.012	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.333	2.009	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.081	2.013	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.804	1.976	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.603	2.009	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.159	1.975	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.134	2.010	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.144	7.991	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.399	1.976	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.587	1.974	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.561	2.007	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.568	8.001	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.366	1.978	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.384	2.010	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.103	1.977	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.798	2.019	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.227	2.009	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
