onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.002	2.019	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.021	1.998	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.019	7.990	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.411	2.017	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.618	1.993	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.140	1.971	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.111	2.015	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.126	7.988	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.131	1.997	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.128	2.009	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.137	7.995	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.161	2.031	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.830	2.025	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.333	1.989	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.103	2.001	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.803	1.984	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.607	2.008	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.134	2.012	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.146	2.000	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.146	7.993	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.397	1.984	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.591	1.970	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.561	2.027	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.588	7.999	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.362	1.986	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.373	2.003	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.098	2.006	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.817	1.986	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.247	1.981	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.763	1.991	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.994	1.999	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.159	2.004	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.288	1.986	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.855	2.026	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.812	1.985	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.183	2.012	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.619	1.986	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.024	1.995	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.019	2.024	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.043	7.978	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.257	1.987	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.469	2.003	242.427	2.000	in_stim	iaps	8341	6.25	6.4
