onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.020	2.005	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.370	2.002	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.311	2.004	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.315	2.007	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.322	7.992	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.561	1.970	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.531	2.005	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.536	8.012	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.764	1.969	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.534	2.009	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.824	1.969	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.725	1.999	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.936	2.008	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.773	1.968	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.200	2.015	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.215	2.001	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.216	8.017	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.377	2.004	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.381	2.003	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.384	8.008	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.070	2.004	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.074	2.006	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.080	7.999	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.949	2.004	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.653	2.003	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.071	2.003	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.847	2.004	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.094	2.006	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.951	2.006	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.284	1.969	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.791	2.004	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.070	2.003	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.736	2.005	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.126	2.007	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.519	1.973	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.331	1.970	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.301	2.005	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.306	8.012	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.834	2.005	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.369	1.972	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.254	2.001	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.255	2.003	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.258	7.995	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.535	2.002	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.815	2.006	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.034	2.008	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.393	1.998	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.391	2.003	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.394	7.982	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.899	2.009	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.908	2.006	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.914	7.988	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.365	1.975	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.243	2.004	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.247	2.005	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.252	7.981	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.759	2.005	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.634	2.005	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.404	2.005	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.409	2.006	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.415	8.009	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.398	1.975	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.449	1.976	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.048	1.999	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.585	2.002	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.587	2.003	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.590	8.011	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.460	2.003	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.221	2.006	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.821	2.001	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.923	2.004	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.284	2.016	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.346	2.004	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.921	1.970	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.279	2.006	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.185	2.004	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.423	2.001	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.702	2.002	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.704	1.968	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.672	8.021	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.353	2.006	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.512	2.002	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.523	1.970	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.504	2.005	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.509	2.004	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.513	7.990	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.554	2.006	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.813	2.003	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.816	2.003	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.819	7.999	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
