onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.007	2.019	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.389	1.984	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.316	2.017	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.333	1.987	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.320	8.002	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.546	2.018	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.564	1.984	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.548	8.007	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.755	1.987	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.539	1.984	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.817	1.985	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.724	1.988	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.927	1.986	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.752	2.019	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.218	1.985	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.203	2.018	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.221	8.001	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.390	1.984	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.374	2.017	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.391	8.004	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.082	1.985	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.067	2.020	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.087	7.982	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.941	1.986	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.647	1.985	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.062	2.018	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.836	2.017	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.087	1.989	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.961	1.983	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.280	1.984	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.773	2.019	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.073	1.984	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.742	2.019	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.121	2.018	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.499	2.017	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.318	1.985	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.303	2.018	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.321	8.008	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.826	1.984	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.358	1.985	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.260	2.005	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.265	1.992	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.257	8.011	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.550	1.995	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.820	1.990	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.025	1.985	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.361	2.019	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.380	1.985	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.365	8.009	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.891	2.017	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.908	1.985	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.893	8.004	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.342	2.021	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.241	2.018	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.259	1.983	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.242	8.005	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.770	1.982	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.628	2.018	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.413	2.004	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.417	1.987	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.404	8.005	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.378	2.020	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.428	2.018	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.050	1.984	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.586	2.022	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.608	1.983	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.591	8.005	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.442	2.020	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.242	1.986	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.829	1.984	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.943	1.984	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.301	1.984	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.361	1.986	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.906	1.990	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.288	2.016	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.187	2.018	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.402	2.020	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.679	2.019	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.698	1.984	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.682	8.011	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.343	2.019	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.529	1.984	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.514	1.982	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.505	2.018	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.523	1.984	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.507	8.004	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.538	2.017	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.798	2.017	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.815	1.984	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.799	8.010	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
