onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.000	fb_v_pos	0.000	0.000
46.001	10.000	feel	n/a	n/a
56.001	4.000	fb_v_pos	0.031	0.120
60.001	10.000	feel	n/a	n/a
70.001	3.999	fb_v_pos	0.769	-0.174
74.000	10.002	feel	n/a	n/a
84.002	4.000	fb_v_pos	0.857	0.523
88.002	9.999	feel	n/a	n/a
98.001	4.001	fb_v_pos	0.880	0.440
102.002	9.998	rest	n/a	n/a
112.000	4.001	fb_a_pos	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	4.000	fb_a_pos	-0.703	-0.291
130.002	9.998	feel	n/a	n/a
140.000	4.001	fb_a_pos	-0.391	-0.243
144.001	9.999	feel	n/a	n/a
154.000	4.002	fb_a_pos	0.071	0.037
158.002	9.999	feel	n/a	n/a
168.001	4.001	fb_a_pos	-0.354	0.086
172.002	10.000	rest	n/a	n/a
182.002	3.999	fb_v_neg	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	4.000	fb_v_neg	-0.571	0.049
200.001	10.000	feel	n/a	n/a
210.001	3.999	fb_v_neg	-0.154	-0.194
214.000	10.002	feel	n/a	n/a
224.002	4.000	fb_v_neg	0.469	0.080
228.002	9.999	feel	n/a	n/a
238.001	4.001	fb_v_neg	-0.329	-0.329
242.002	9.999	rest	n/a	n/a
252.001	3.999	fb_a_neg	0.000	0.000
256.000	10.000	feel	n/a	n/a
266.000	4.002	fb_a_neg	0.366	0.091
270.002	10.000	feel	n/a	n/a
280.002	4.000	fb_a_neg	-0.800	-0.386
284.002	9.999	feel	n/a	n/a
294.001	3.999	fb_a_neg	-0.146	-0.246
298.000	10.002	feel	n/a	n/a
308.002	3.998	fb_a_neg	-0.614	0.000
312.000	10.002	rest	n/a	n/a
322.002	3.999	fb_a_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.999	fb_a_pos	-0.051	-0.046
340.001	10.000	feel	n/a	n/a
350.001	4.001	fb_a_pos	0.206	0.231
354.002	10.000	feel	n/a	n/a
364.002	4.000	fb_a_pos	0.011	0.320
368.002	9.999	feel	n/a	n/a
378.001	4.000	fb_a_pos	-0.243	-0.186
382.001	10.000	rest	n/a	n/a
392.001	4.001	fb_v_neg	0.000	0.000
396.002	9.998	feel	n/a	n/a
406.000	4.001	fb_v_neg	0.703	0.171
410.001	10.001	feel	n/a	n/a
420.002	3.999	fb_v_neg	0.320	0.037
424.001	10.000	feel	n/a	n/a
434.001	4.001	fb_v_neg	-0.654	-0.360
438.002	10.000	feel	n/a	n/a
448.002	4.000	fb_v_neg	-0.311	0.383
452.002	10.000	rest	n/a	n/a
462.002	4.000	fb_v_pos	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	4.001	fb_v_pos	-0.463	0.014
480.003	9.997	feel	n/a	n/a
490.000	4.002	fb_v_pos	0.457	0.034
494.002	10.000	feel	n/a	n/a
504.002	4.000	fb_v_pos	0.051	0.011
508.002	9.999	feel	n/a	n/a
518.001	4.000	fb_v_pos	0.077	0.100
522.001	10.001	rest	n/a	n/a
532.002	3.998	fb_a_neg	0.000	0.000
536.000	10.002	feel	n/a	n/a
546.002	3.999	fb_a_neg	-0.226	0.126
550.001	10.001	feel	n/a	n/a
560.002	4.000	fb_a_neg	-0.069	0.271
564.002	9.999	feel	n/a	n/a
574.001	3.999	fb_a_neg	-0.157	-0.074
578.000	10.002	feel	n/a	n/a
588.002	4.000	fb_a_neg	-0.351	-0.134
592.002	27.998	finish	n/a	n/a
