onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.029	1.985	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.014	2.018	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.032	7.987	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.413	1.988	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.632	1.986	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.118	2.017	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.135	1.998	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.133	8.009	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.113	2.019	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.132	1.985	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.117	8.004	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.186	1.994	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.834	2.020	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.341	1.985	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.097	1.984	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.777	2.020	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.617	1.986	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.137	2.019	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.156	1.987	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.143	8.007	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.394	2.010	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.594	1.985	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.579	1.985	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.564	8.013	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.347	2.021	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.378	2.020	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.095	1.984	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.795	2.024	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.234	2.020	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.745	2.019	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.988	2.020	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.150	2.020	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.275	2.018	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.878	1.986	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.800	2.020	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.202	1.984	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.626	1.985	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.043	1.990	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.033	1.985	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.018	8.008	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.234	2.019	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.469	1.986	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.455	2.019	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.474	7.987	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.209	1.985	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.897	1.986	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.883	2.020	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.903	7.972	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.997	1.991	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.931	1.986	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.917	2.020	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.937	8.005	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.939	1.984	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.923	2.019	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.942	7.975	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.493	2.019	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.416	2.019	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.582	1.984	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.737	2.018	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.667	1.985	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.860	1.986	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.166	1.985	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.871	1.986	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.645	2.018	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.663	1.992	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.655	8.008	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.952	2.021	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.763	1.993	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.370	1.985	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.355	2.026	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.381	7.976	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.327	1.986	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
420.390	1.984	420.343	2.000	ex_stim	iaps	2302	6.43	3.64
427.133	2.019	427.098	2.000	in_stim	iaps	2320	6.17	2.9
429.152	1.985	429.098	2.000	in_prep	n/a	n/a	n/a	n/a
431.137	8.013	431.098	8.000	in_feel	n/a	n/a	n/a	n/a
444.496	1.986	444.451	2.000	ex_stim	iaps	8231	3.77	5.24
452.402	1.986	452.347	2.000	ex_stim	iaps	4220	8.02	7.17
459.899	1.984	459.843	2.000	ex_stim	iaps	2795	3.92	4.7
465.448	1.985	465.397	2.000	in_stim	iaps	9000	2.55	4.06
467.433	2.018	467.397	2.000	in_prep	n/a	n/a	n/a	n/a
469.451	8.008	469.397	8.000	in_feel	n/a	n/a	n/a	n/a
479.717	1.985	479.671	2.000	in_stim	iaps	4470	5.87	4.81
481.702	2.020	481.671	2.000	in_prep	n/a	n/a	n/a	n/a
483.722	8.007	483.671	8.000	in_feel	n/a	n/a	n/a	n/a
496.080	1.986	496.026	2.000	ex_stim	iaps	7480	7.08	4.55
502.720	1.991	502.690	2.000	ex_stim	iaps	7224	4.45	2.81
507.791	2.020	507.765	2.000	ex_stim	iaps	1810	6.52	4.45
514.330	2.021	514.298	2.000	ex_stim	iaps	9390	3.67	4.14
521.450	1.990	521.400	2.000	ex_stim	iaps	8030	7.33	7.35
