onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.031	1.998	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.029	1.976	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.005	8.001	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.416	1.998	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.618	1.999	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.135	1.997	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.132	1.998	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.130	8.000	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.125	1.998	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.123	1.998	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.121	7.992	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.178	1.996	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.835	1.998	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.324	1.998	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.112	1.998	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.794	1.997	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.614	1.998	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.162	1.973	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.135	1.999	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.134	8.024	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.396	1.996	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.563	1.998	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.561	2.010	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.571	8.015	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.352	1.998	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.379	1.997	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.095	1.997	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.811	1.998	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.250	2.004	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.768	1.998	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
176.005	1.998	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.169	1.998	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.266	2.000	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.883	1.974	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.823	1.998	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.198	1.998	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.606	1.998	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.016	1.998	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.014	1.997	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.011	8.021	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.238	1.997	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.445	1.999	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.444	1.997	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.441	8.024	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.200	1.997	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.881	1.999	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.880	1.997	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.877	8.024	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
280.003	1.999	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.930	2.000	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.930	2.008	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.938	7.989	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.921	1.998	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.919	1.997	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.916	8.027	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.503	1.999	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.428	1.997	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.561	2.031	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.760	1.997	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.654	1.998	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.837	1.999	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.177	1.998	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.861	1.998	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.647	1.999	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.646	2.000	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.646	8.010	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.961	1.999	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.749	1.998	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.364	1.998	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.362	1.996	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.358	8.004	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.328	1.997	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
420.389	1.999	420.343	2.000	ex_stim	iaps	2302	6.43	3.64
427.145	1.998	427.098	2.000	in_stim	iaps	2320	6.17	2.9
429.143	1.997	429.098	2.000	in_prep	n/a	n/a	n/a	n/a
431.140	8.003	431.098	8.000	in_feel	n/a	n/a	n/a	n/a
444.490	1.999	444.451	2.000	ex_stim	iaps	8231	3.77	5.24
452.413	1.998	452.347	2.000	ex_stim	iaps	4220	8.02	7.17
459.895	1.997	459.843	2.000	ex_stim	iaps	2795	3.92	4.7
465.442	1.998	465.397	2.000	in_stim	iaps	9000	2.55	4.06
467.440	2.009	467.397	2.000	in_prep	n/a	n/a	n/a	n/a
469.449	7.990	469.397	8.000	in_feel	n/a	n/a	n/a	n/a
479.713	1.998	479.671	2.000	in_stim	iaps	4470	5.87	4.81
481.711	1.998	481.671	2.000	in_prep	n/a	n/a	n/a	n/a
483.709	7.991	483.671	8.000	in_feel	n/a	n/a	n/a	n/a
496.073	1.998	496.026	2.000	ex_stim	iaps	7480	7.08	4.55
502.737	1.997	502.690	2.000	ex_stim	iaps	7224	4.45	2.81
507.798	1.999	507.765	2.000	ex_stim	iaps	1810	6.52	4.45
514.345	1.999	514.298	2.000	ex_stim	iaps	9390	3.67	4.14
521.449	1.999	521.400	2.000	ex_stim	iaps	8030	7.33	7.35
