onset	duration	trial_type	fb_valence	fb_arousal
0.001	41.999	rest	n/a	n/a
42.000	4.002	fb_a_pos	0.000	0.000
46.002	9.998	feel	n/a	n/a
56.000	4.002	fb_a_pos	0.377	-0.020
60.002	9.999	feel	n/a	n/a
70.001	4.000	fb_a_pos	0.483	-0.160
74.001	10.000	feel	n/a	n/a
84.001	4.000	fb_a_pos	-0.266	0.560
88.001	9.999	feel	n/a	n/a
98.000	4.002	fb_a_pos	-0.180	0.323
102.002	9.998	rest	n/a	n/a
112.000	4.000	fb_v_neg	0.000	0.000
116.000	10.001	feel	n/a	n/a
126.001	4.000	fb_v_neg	-0.166	-0.460
130.001	10.000	feel	n/a	n/a
140.001	4.000	fb_v_neg	0.171	-0.789
144.001	10.000	feel	n/a	n/a
154.001	4.001	fb_v_neg	0.114	-0.154
158.002	9.998	feel	n/a	n/a
168.000	4.000	fb_v_neg	-0.020	-0.134
172.000	10.002	rest	n/a	n/a
182.002	3.999	fb_v_pos	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	4.000	fb_v_pos	0.237	0.343
200.001	10.000	feel	n/a	n/a
210.001	3.999	fb_v_pos	0.369	-0.549
214.000	10.002	feel	n/a	n/a
224.002	4.000	fb_v_pos	-0.257	0.074
228.002	10.000	feel	n/a	n/a
238.002	4.000	fb_v_pos	0.166	0.220
242.002	10.000	rest	n/a	n/a
252.002	3.998	fb_a_neg	0.000	0.000
256.000	10.000	feel	n/a	n/a
266.000	4.001	fb_a_neg	0.826	0.254
270.001	10.000	feel	n/a	n/a
280.001	4.001	fb_a_neg	0.097	0.080
284.002	9.999	feel	n/a	n/a
294.001	4.000	fb_a_neg	-0.631	-0.023
298.001	10.001	feel	n/a	n/a
308.002	3.999	fb_a_neg	-0.260	-0.149
312.001	10.000	rest	n/a	n/a
322.001	4.001	fb_v_pos	0.000	0.000
326.002	9.998	feel	n/a	n/a
336.000	4.002	fb_v_pos	-0.694	0.329
340.002	10.000	feel	n/a	n/a
350.002	3.999	fb_v_pos	-0.209	0.257
354.001	10.001	feel	n/a	n/a
364.002	4.001	fb_v_pos	-0.831	-0.234
368.003	9.999	feel	n/a	n/a
378.002	3.999	fb_v_pos	-0.183	0.389
382.001	9.999	rest	n/a	n/a
392.000	4.002	fb_a_pos	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.000	fb_a_pos	0.134	-0.309
410.001	10.001	feel	n/a	n/a
420.002	3.999	fb_a_pos	-0.460	-0.823
424.001	10.000	feel	n/a	n/a
434.001	3.999	fb_a_pos	0.326	-0.409
438.000	10.002	feel	n/a	n/a
448.002	3.998	fb_a_pos	-0.731	0.146
452.000	10.002	rest	n/a	n/a
462.002	3.999	fb_v_neg	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	3.999	fb_v_neg	0.363	-0.257
480.001	9.999	feel	n/a	n/a
490.000	4.002	fb_v_neg	0.014	-0.351
494.002	9.999	feel	n/a	n/a
504.001	4.001	fb_v_neg	0.274	-0.289
508.002	10.000	feel	n/a	n/a
518.002	3.999	fb_v_neg	0.437	-0.794
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_a_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	4.000	fb_a_neg	0.074	-0.431
550.001	9.999	feel	n/a	n/a
560.000	4.001	fb_a_neg	0.791	-0.137
564.001	10.001	feel	n/a	n/a
574.002	4.000	fb_a_neg	0.869	-0.314
578.002	9.999	feel	n/a	n/a
588.001	3.999	fb_a_neg	0.237	-0.546
592.000	28.000	finish	n/a	n/a
