onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	3.999	fb_a_neg	0.000	0.000
46.000	10.000	feel	n/a	n/a
56.000	4.002	fb_a_neg	-0.037	0.300
60.002	10.000	feel	n/a	n/a
70.002	3.999	fb_a_neg	-0.006	-0.817
74.001	10.001	feel	n/a	n/a
84.002	3.998	fb_a_neg	-0.286	-0.831
88.000	10.002	feel	n/a	n/a
98.002	4.000	fb_a_neg	0.443	-0.814
102.002	9.999	rest	n/a	n/a
112.001	3.999	fb_v_pos	0.000	0.000
116.000	10.000	feel	n/a	n/a
126.000	4.002	fb_v_pos	-0.006	0.580
130.002	10.000	feel	n/a	n/a
140.002	4.000	fb_v_pos	-0.277	0.634
144.002	10.000	feel	n/a	n/a
154.002	3.998	fb_v_pos	-0.066	0.143
158.000	10.002	feel	n/a	n/a
168.002	3.998	fb_v_pos	0.566	0.660
172.000	10.001	rest	n/a	n/a
182.001	4.001	fb_a_pos	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	3.998	fb_a_pos	0.143	0.074
200.000	10.002	feel	n/a	n/a
210.002	4.000	fb_a_pos	0.243	0.114
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_a_pos	0.574	-0.400
228.002	9.999	feel	n/a	n/a
238.001	4.000	fb_a_pos	-0.560	0.660
242.001	10.000	rest	n/a	n/a
252.001	3.999	fb_v_neg	0.000	0.000
256.000	10.001	feel	n/a	n/a
266.001	4.001	fb_v_neg	-0.597	0.283
270.002	10.000	feel	n/a	n/a
280.002	4.000	fb_v_neg	-0.294	-0.071
284.002	10.000	feel	n/a	n/a
294.002	4.000	fb_v_neg	-0.134	0.240
298.002	9.999	feel	n/a	n/a
308.001	4.001	fb_v_neg	-0.517	0.374
312.002	10.001	rest	n/a	n/a
322.003	3.999	fb_v_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	3.999	fb_v_pos	0.374	0.191
340.001	10.000	feel	n/a	n/a
350.001	4.001	fb_v_pos	0.046	-0.151
354.002	9.998	feel	n/a	n/a
364.000	4.002	fb_v_pos	0.217	-0.157
368.002	9.998	feel	n/a	n/a
378.000	4.002	fb_v_pos	0.463	-0.146
382.002	9.999	rest	n/a	n/a
392.001	4.001	fb_a_pos	0.000	0.000
396.002	9.998	feel	n/a	n/a
406.000	4.001	fb_a_pos	0.931	-0.131
410.001	9.999	feel	n/a	n/a
420.000	4.002	fb_a_pos	0.537	0.134
424.002	9.999	feel	n/a	n/a
434.001	4.001	fb_a_pos	0.297	0.331
438.002	9.999	feel	n/a	n/a
448.001	4.000	fb_a_pos	0.294	0.671
452.001	9.999	rest	n/a	n/a
462.000	4.001	fb_a_neg	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	3.999	fb_a_neg	0.463	0.086
480.001	10.001	feel	n/a	n/a
490.002	3.999	fb_a_neg	0.540	-0.134
494.001	9.999	feel	n/a	n/a
504.000	4.002	fb_a_neg	0.057	-0.794
508.002	9.999	feel	n/a	n/a
518.001	4.000	fb_a_neg	-0.031	-0.563
522.001	10.000	rest	n/a	n/a
532.001	4.001	fb_v_neg	0.000	0.000
536.002	9.998	feel	n/a	n/a
546.000	4.001	fb_v_neg	0.074	-0.351
550.001	10.001	feel	n/a	n/a
560.002	3.999	fb_v_neg	-0.157	0.171
564.001	10.001	feel	n/a	n/a
574.002	3.999	fb_v_neg	-0.069	0.251
578.001	9.999	feel	n/a	n/a
588.000	4.002	fb_v_neg	-0.514	0.003
592.002	27.998	finish	n/a	n/a
