onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_v_pos	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	4.000	fb_v_pos	0.697	0.429
60.002	9.999	feel	n/a	n/a
70.001	4.001	fb_v_pos	0.980	0.980
74.002	9.999	feel	n/a	n/a
84.001	4.001	fb_v_pos	0.697	0.640
88.002	9.999	feel	n/a	n/a
98.001	4.000	fb_v_pos	-0.151	-0.434
102.001	10.000	rest	n/a	n/a
112.001	4.001	fb_a_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	4.000	fb_a_pos	-0.394	0.280
130.002	9.999	feel	n/a	n/a
140.001	4.001	fb_a_pos	0.131	-0.283
144.002	10.000	feel	n/a	n/a
154.002	4.000	fb_a_pos	0.657	-0.531
158.002	9.999	feel	n/a	n/a
168.001	4.001	fb_a_pos	-0.680	0.223
172.002	9.999	rest	n/a	n/a
182.001	4.000	fb_v_neg	0.000	0.000
186.001	10.001	feel	n/a	n/a
196.002	4.000	fb_v_neg	-0.786	0.506
200.002	9.999	feel	n/a	n/a
210.001	4.001	fb_v_neg	-0.011	-0.683
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_v_neg	-0.717	-0.717
228.002	9.999	feel	n/a	n/a
238.001	4.001	fb_v_neg	-0.454	-1.000
242.002	9.998	rest	n/a	n/a
252.000	4.001	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.002	fb_a_neg	-0.934	-0.854
270.003	9.998	feel	n/a	n/a
280.001	4.000	fb_a_neg	0.094	-0.646
284.001	10.000	feel	n/a	n/a
294.001	4.001	fb_a_neg	-0.154	-0.471
298.002	9.998	feel	n/a	n/a
308.000	4.001	fb_a_neg	-0.554	-0.900
312.001	9.999	rest	n/a	n/a
322.000	4.001	fb_a_pos	0.000	0.000
326.001	10.000	feel	n/a	n/a
336.001	4.000	fb_a_pos	-0.354	-0.389
340.001	10.000	feel	n/a	n/a
350.001	4.000	fb_a_pos	-0.151	-0.203
354.001	9.999	feel	n/a	n/a
364.000	4.001	fb_a_pos	-0.151	-0.580
368.001	9.999	feel	n/a	n/a
378.000	4.001	fb_a_pos	-0.151	-0.760
382.001	9.999	rest	n/a	n/a
392.000	4.001	fb_v_neg	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.000	fb_v_neg	-0.717	-0.200
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_v_neg	0.403	-0.149
424.002	10.000	feel	n/a	n/a
434.002	3.999	fb_v_neg	0.677	-0.326
438.001	10.000	feel	n/a	n/a
448.001	4.000	fb_v_neg	-0.151	0.414
452.001	9.999	rest	n/a	n/a
462.000	4.001	fb_v_pos	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	4.000	fb_v_pos	0.223	0.174
480.001	10.000	feel	n/a	n/a
490.001	4.000	fb_v_pos	0.071	-0.569
494.001	10.000	feel	n/a	n/a
504.001	4.000	fb_v_pos	0.157	0.080
508.001	10.001	feel	n/a	n/a
518.002	3.999	fb_v_pos	0.949	0.057
522.001	10.001	rest	n/a	n/a
532.002	3.998	fb_a_neg	0.000	0.000
536.000	10.000	feel	n/a	n/a
546.000	4.000	fb_a_neg	0.140	0.531
550.000	10.001	feel	n/a	n/a
560.001	4.001	fb_a_neg	-0.537	0.980
564.002	10.000	feel	n/a	n/a
574.002	3.999	fb_a_neg	-0.543	0.926
578.001	10.001	feel	n/a	n/a
588.002	3.999	fb_a_neg	0.131	-0.266
592.001	27.999	finish	n/a	n/a
