onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_v_pos	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.001	fb_v_pos	0.249	0.254
60.002	9.998	feel	n/a	n/a
70.000	4.001	fb_v_pos	0.554	0.726
74.001	10.000	feel	n/a	n/a
84.001	4.001	fb_v_pos	0.357	-0.583
88.002	10.000	feel	n/a	n/a
98.002	4.000	fb_v_pos	-0.434	-0.200
102.002	9.998	rest	n/a	n/a
112.000	4.001	fb_a_pos	0.000	0.000
116.001	9.999	feel	n/a	n/a
126.000	4.002	fb_a_pos	-0.434	0.686
130.002	10.000	feel	n/a	n/a
140.002	3.999	fb_a_pos	-0.991	-0.129
144.001	10.001	feel	n/a	n/a
154.002	3.999	fb_a_pos	0.011	-0.223
158.001	9.999	feel	n/a	n/a
168.000	4.001	fb_a_pos	-0.743	-0.746
172.001	10.001	rest	n/a	n/a
182.002	4.000	fb_v_neg	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	3.999	fb_v_neg	-0.409	0.609
200.001	10.001	feel	n/a	n/a
210.002	3.999	fb_v_neg	0.180	0.029
214.001	10.001	feel	n/a	n/a
224.002	3.999	fb_v_neg	-0.417	-0.217
228.001	10.001	feel	n/a	n/a
238.002	3.999	fb_v_neg	0.129	-0.306
242.001	9.999	rest	n/a	n/a
252.000	4.001	fb_a_neg	0.000	0.000
256.001	10.001	feel	n/a	n/a
266.002	3.999	fb_a_neg	0.129	0.354
270.001	10.001	feel	n/a	n/a
280.002	3.999	fb_a_neg	0.331	0.403
284.001	10.001	feel	n/a	n/a
294.002	3.999	fb_a_neg	-0.034	0.697
298.001	10.001	feel	n/a	n/a
308.002	3.999	fb_a_neg	-0.060	-0.040
312.001	10.001	rest	n/a	n/a
322.002	4.000	fb_a_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	3.999	fb_a_pos	0.380	-0.000
340.001	10.001	feel	n/a	n/a
350.002	4.000	fb_a_pos	-0.386	0.660
354.002	9.999	feel	n/a	n/a
364.001	3.999	fb_a_pos	0.800	0.474
368.000	10.002	feel	n/a	n/a
378.002	4.000	fb_a_pos	0.129	0.937
382.002	10.000	rest	n/a	n/a
392.002	4.000	fb_v_neg	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.000	fb_v_neg	0.686	-0.460
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_v_neg	0.289	-0.014
424.002	10.000	feel	n/a	n/a
434.002	4.000	fb_v_neg	0.366	0.046
438.002	9.999	feel	n/a	n/a
448.001	4.001	fb_v_neg	-0.363	0.097
452.002	10.000	rest	n/a	n/a
462.002	3.999	fb_v_pos	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	4.000	fb_v_pos	0.426	-0.157
480.002	9.999	feel	n/a	n/a
490.001	4.001	fb_v_pos	0.426	-0.483
494.002	9.999	feel	n/a	n/a
504.001	4.000	fb_v_pos	0.260	0.220
508.001	10.000	feel	n/a	n/a
518.001	4.000	fb_v_pos	0.397	0.214
522.001	10.001	rest	n/a	n/a
532.002	3.999	fb_a_neg	0.000	0.000
536.001	10.001	feel	n/a	n/a
546.002	3.999	fb_a_neg	0.197	0.420
550.001	10.000	feel	n/a	n/a
560.001	4.001	fb_a_neg	-0.057	0.697
564.002	9.999	feel	n/a	n/a
574.001	4.001	fb_a_neg	-0.134	0.211
578.002	9.999	feel	n/a	n/a
588.001	4.000	fb_a_neg	-0.377	0.286
592.001	27.999	finish	n/a	n/a
