onset	duration	trial_type	fb_valence	fb_arousal
0.002	41.998	rest	n/a	n/a
42.000	4.002	fb_v_pos	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.001	fb_v_pos	0.206	-0.237
60.002	10.000	feel	n/a	n/a
70.002	3.999	fb_v_pos	0.771	-0.237
74.001	9.999	feel	n/a	n/a
84.000	4.001	fb_v_pos	0.854	0.777
88.001	9.999	feel	n/a	n/a
98.000	4.003	fb_v_pos	0.883	0.091
102.003	9.997	rest	n/a	n/a
112.000	4.002	fb_a_pos	0.000	0.000
116.002	9.999	feel	n/a	n/a
126.001	4.001	fb_a_pos	-0.580	-0.431
130.002	9.998	feel	n/a	n/a
140.000	4.002	fb_a_pos	-0.391	-0.106
144.002	9.998	feel	n/a	n/a
154.000	4.002	fb_a_pos	0.091	0.400
158.002	10.000	feel	n/a	n/a
168.002	3.998	fb_a_pos	-0.323	-0.397
172.000	10.000	rest	n/a	n/a
182.000	4.001	fb_v_neg	0.000	0.000
186.001	10.001	feel	n/a	n/a
196.002	3.999	fb_v_neg	-0.569	0.240
200.001	10.001	feel	n/a	n/a
210.002	4.000	fb_v_neg	-0.154	-0.103
214.002	9.998	feel	n/a	n/a
224.000	4.000	fb_v_neg	0.577	-0.063
228.000	10.002	feel	n/a	n/a
238.002	3.998	fb_v_neg	-0.334	0.249
242.000	10.002	rest	n/a	n/a
252.002	3.998	fb_a_neg	0.000	0.000
256.000	10.002	feel	n/a	n/a
266.002	3.998	fb_a_neg	0.366	-0.334
270.000	10.001	feel	n/a	n/a
280.001	4.001	fb_a_neg	-0.757	-0.157
284.002	9.998	feel	n/a	n/a
294.000	4.002	fb_a_neg	-0.151	0.420
298.002	9.998	feel	n/a	n/a
308.000	4.000	fb_a_neg	-0.614	0.291
312.000	10.002	rest	n/a	n/a
322.002	3.998	fb_a_pos	0.000	0.000
326.000	10.002	feel	n/a	n/a
336.002	3.999	fb_a_pos	-0.094	0.711
340.001	10.000	feel	n/a	n/a
350.001	4.001	fb_a_pos	0.203	0.589
354.002	10.000	feel	n/a	n/a
364.002	3.999	fb_a_pos	-0.037	0.826
368.001	9.999	feel	n/a	n/a
378.000	4.002	fb_a_pos	-0.246	0.100
382.002	10.000	rest	n/a	n/a
392.002	4.000	fb_v_neg	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.000	fb_v_neg	0.654	0.743
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_v_neg	0.317	0.320
424.002	10.000	feel	n/a	n/a
434.002	4.000	fb_v_neg	-0.611	0.117
438.002	9.998	feel	n/a	n/a
448.000	4.000	fb_v_neg	-0.177	0.420
452.000	10.002	rest	n/a	n/a
462.002	3.999	fb_v_pos	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	3.998	fb_v_pos	-0.183	0.077
480.000	10.002	feel	n/a	n/a
490.002	3.998	fb_v_pos	0.463	-0.111
494.000	10.002	feel	n/a	n/a
504.002	4.000	fb_v_pos	0.054	-0.069
508.002	10.000	feel	n/a	n/a
518.002	3.998	fb_v_pos	0.086	-0.426
522.000	10.001	rest	n/a	n/a
532.001	3.999	fb_a_neg	0.000	0.000
536.000	10.001	feel	n/a	n/a
546.001	4.001	fb_a_neg	-0.231	0.617
550.002	10.000	feel	n/a	n/a
560.002	4.000	fb_a_neg	-0.054	-0.400
564.002	9.999	feel	n/a	n/a
574.001	4.000	fb_a_neg	-0.151	-0.740
578.001	10.001	feel	n/a	n/a
588.002	4.000	fb_a_neg	-0.349	-0.617
592.002	27.998	finish	n/a	n/a
