onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_a_neg	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.001	fb_a_neg	-0.037	0.300
60.002	9.999	feel	n/a	n/a
70.001	4.001	fb_a_neg	-0.006	-0.817
74.002	9.999	feel	n/a	n/a
84.001	4.001	fb_a_neg	-0.003	-0.831
88.002	9.999	feel	n/a	n/a
98.001	4.001	fb_a_neg	0.160	-0.571
102.002	9.999	rest	n/a	n/a
112.001	4.001	fb_v_pos	0.000	0.000
116.002	9.999	feel	n/a	n/a
126.001	4.001	fb_v_pos	0.023	0.340
130.002	9.999	feel	n/a	n/a
140.001	4.001	fb_v_pos	0.006	0.660
144.002	9.999	feel	n/a	n/a
154.001	4.001	fb_v_pos	-0.066	0.143
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_v_pos	0.566	0.660
172.002	9.999	rest	n/a	n/a
182.001	4.001	fb_a_pos	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	4.001	fb_a_pos	0.174	0.240
200.002	9.998	feel	n/a	n/a
210.000	4.002	fb_a_pos	0.243	0.114
214.002	9.998	feel	n/a	n/a
224.000	4.002	fb_a_pos	0.574	-0.400
228.002	9.999	feel	n/a	n/a
238.001	4.000	fb_a_pos	-0.431	0.817
242.001	9.999	rest	n/a	n/a
252.000	4.003	fb_v_neg	0.000	0.000
256.003	9.998	feel	n/a	n/a
266.001	4.000	fb_v_neg	-0.597	0.283
270.001	9.999	feel	n/a	n/a
280.000	4.001	fb_v_neg	-0.180	-0.017
284.001	9.999	feel	n/a	n/a
294.000	4.001	fb_v_neg	-0.249	0.051
298.001	10.001	feel	n/a	n/a
308.002	3.999	fb_v_neg	-0.517	0.374
312.001	10.001	rest	n/a	n/a
322.002	3.999	fb_v_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.999	fb_v_pos	0.246	0.009
340.001	10.001	feel	n/a	n/a
350.002	3.998	fb_v_pos	0.046	-0.151
354.000	10.002	feel	n/a	n/a
364.002	3.998	fb_v_pos	0.146	-0.411
368.000	10.002	feel	n/a	n/a
378.002	3.999	fb_v_pos	0.486	-0.106
382.001	10.001	rest	n/a	n/a
392.002	4.000	fb_a_pos	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	3.998	fb_a_pos	0.931	-0.131
410.000	10.002	feel	n/a	n/a
420.002	3.998	fb_a_pos	0.537	0.134
424.000	10.002	feel	n/a	n/a
434.002	3.998	fb_a_pos	0.297	0.331
438.000	10.002	feel	n/a	n/a
448.002	3.998	fb_a_pos	0.294	0.671
452.000	10.002	rest	n/a	n/a
462.002	4.000	fb_a_neg	0.000	0.000
466.002	9.998	feel	n/a	n/a
476.000	4.001	fb_a_neg	0.651	0.051
480.001	10.001	feel	n/a	n/a
490.002	4.000	fb_a_neg	0.540	-0.134
494.002	10.000	feel	n/a	n/a
504.002	4.000	fb_a_neg	0.214	-0.794
508.002	10.000	feel	n/a	n/a
518.002	3.998	fb_a_neg	-0.031	-0.563
522.000	10.002	rest	n/a	n/a
532.002	4.000	fb_v_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.001	fb_v_neg	0.074	-0.351
550.002	9.999	feel	n/a	n/a
560.001	4.001	fb_v_neg	-0.157	0.171
564.002	9.999	feel	n/a	n/a
574.001	4.001	fb_v_neg	-0.251	0.286
578.002	9.999	feel	n/a	n/a
588.001	4.001	fb_v_neg	-0.514	0.003
592.002	27.998	finish	n/a	n/a
