onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.021	1.982	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.394	1.996	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.305	1.998	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.303	2.005	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.308	8.024	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.539	2.021	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.560	1.974	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.534	8.001	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.758	2.004	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.533	1.998	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.816	1.994	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.705	1.986	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.928	1.996	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.755	2.012	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.215	1.998	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.213	2.010	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.223	7.995	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.396	1.977	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.373	2.006	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.379	8.014	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.089	1.981	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.070	2.016	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.086	7.996	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.926	2.022	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.641	2.016	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.053	2.032	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.862	1.997	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.102	2.002	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.946	2.007	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.261	2.021	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.794	2.002	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.082	1.969	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.759	1.990	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.147	1.994	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.516	2.006	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.303	2.022	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.325	1.977	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.302	8.020	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.844	1.986	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
