onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.011	2.005	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.395	2.008	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.325	2.006	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.331	1.980	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.311	7.993	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.546	2.002	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.548	2.009	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.557	7.985	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.744	2.006	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.522	2.015	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.793	2.005	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.713	2.005	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.944	1.970	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.767	2.006	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.222	2.005	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.227	2.004	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.231	7.981	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.376	2.005	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.381	2.006	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.387	8.012	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.062	2.003	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.065	2.007	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.072	8.017	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.941	2.004	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.633	2.007	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.056	2.004	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.858	2.003	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.094	2.005	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.941	2.005	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.267	2.008	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.804	1.970	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.057	2.003	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.763	1.973	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.149	2.005	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.498	2.005	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.334	1.970	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.304	2.005	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.309	8.021	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.843	1.970	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.341	2.004	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.267	2.007	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.274	2.003	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.277	7.997	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.536	1.996	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.813	2.004	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.011	2.025	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.365	2.004	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.369	2.005	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.374	8.016	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.885	2.012	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.897	2.004	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.901	7.989	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.359	2.005	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.251	2.005	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.256	2.005	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.261	7.982	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.777	2.004	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.644	2.005	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.420	2.004	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.424	1.970	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.394	8.018	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.398	2.004	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.450	1.973	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.040	2.005	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.586	2.003	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.589	2.007	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.596	8.015	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.462	1.970	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.241	2.004	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.811	2.003	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.924	2.006	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.296	2.012	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.336	2.004	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.907	2.004	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.273	2.003	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.184	2.004	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.395	2.003	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.673	2.005	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.678	2.003	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.681	8.014	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.333	2.026	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.536	1.985	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.519	1.971	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.502	2.004	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.506	2.004	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.510	7.982	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.552	1.981	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.811	2.007	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.818	2.004	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.822	7.982	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
