onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.020	2.000	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.020	1.999	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.019	8.012	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.411	1.998	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.614	2.011	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.142	1.974	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.116	2.000	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.116	7.999	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.111	2.007	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.118	2.001	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.119	8.001	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.184	2.000	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.847	1.997	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.323	2.000	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.083	2.004	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.777	2.004	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.604	2.001	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.154	2.009	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.163	1.999	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.162	7.976	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.381	2.000	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.561	2.000	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.561	2.000	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.561	8.032	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.351	2.010	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.394	2.001	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.085	2.003	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
