onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	3.999	fb_a_pos	0.000	0.000
46.000	10.002	feel	n/a	n/a
56.002	3.999	fb_a_pos	-0.589	0.109
60.001	10.000	feel	n/a	n/a
70.001	4.000	fb_a_pos	-0.377	-0.434
74.001	10.000	feel	n/a	n/a
84.001	4.002	fb_a_pos	-0.726	-0.134
88.003	9.999	feel	n/a	n/a
98.002	3.999	fb_a_pos	-0.217	-0.351
102.001	9.999	rest	n/a	n/a
112.000	4.001	fb_v_neg	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	3.999	fb_v_neg	0.697	0.946
130.001	10.001	feel	n/a	n/a
140.002	4.000	fb_v_neg	0.697	0.380
144.002	10.000	feel	n/a	n/a
154.002	3.999	fb_v_neg	0.980	0.937
158.001	10.000	feel	n/a	n/a
168.001	3.999	fb_v_neg	0.000	-0.603
172.000	10.001	rest	n/a	n/a
182.001	4.001	fb_v_pos	0.000	0.000
186.002	9.998	feel	n/a	n/a
196.000	4.001	fb_v_pos	-0.214	-0.717
200.001	10.000	feel	n/a	n/a
210.001	3.999	fb_v_pos	-0.126	-0.351
214.000	10.000	feel	n/a	n/a
224.000	4.002	fb_v_pos	-0.011	-0.974
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_v_pos	-0.649	-0.769
242.001	10.001	rest	n/a	n/a
252.002	3.999	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_a_neg	0.217	-0.477
270.001	10.001	feel	n/a	n/a
280.002	4.000	fb_a_neg	-0.137	0.569
284.002	10.000	feel	n/a	n/a
294.002	3.999	fb_a_neg	-0.306	-0.654
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_a_neg	-0.151	-0.151
312.001	9.999	rest	n/a	n/a
322.000	4.002	fb_v_pos	0.000	0.000
326.002	9.999	feel	n/a	n/a
336.001	4.000	fb_v_pos	-0.386	-0.340
340.001	10.000	feel	n/a	n/a
350.001	4.000	fb_v_pos	0.320	0.340
354.001	9.999	feel	n/a	n/a
364.000	4.002	fb_v_pos	0.600	-0.354
368.002	9.999	feel	n/a	n/a
378.001	4.000	fb_v_pos	-0.277	-0.237
382.001	9.999	rest	n/a	n/a
392.000	4.000	fb_a_pos	0.000	0.000
396.000	10.000	feel	n/a	n/a
406.000	4.002	fb_a_pos	0.426	0.551
410.002	10.001	feel	n/a	n/a
420.003	3.999	fb_a_pos	0.546	-0.400
424.002	9.999	feel	n/a	n/a
434.001	4.001	fb_a_pos	0.666	0.569
438.002	9.998	feel	n/a	n/a
448.000	4.001	fb_a_pos	0.697	-0.194
452.001	10.001	rest	n/a	n/a
462.002	3.998	fb_v_neg	0.000	0.000
466.000	10.002	feel	n/a	n/a
476.002	4.000	fb_v_neg	0.780	-0.171
480.002	9.999	feel	n/a	n/a
490.001	4.000	fb_v_neg	-0.211	0.254
494.001	9.999	feel	n/a	n/a
504.000	4.002	fb_v_neg	-0.337	0.166
508.002	10.000	feel	n/a	n/a
518.002	4.000	fb_v_neg	0.706	0.286
522.002	9.999	rest	n/a	n/a
532.001	4.000	fb_a_neg	0.000	0.000
536.001	10.001	feel	n/a	n/a
546.002	4.000	fb_a_neg	0.731	-0.151
550.002	9.999	feel	n/a	n/a
560.001	4.000	fb_a_neg	0.931	0.354
564.001	10.002	feel	n/a	n/a
574.003	3.997	fb_a_neg	0.257	-0.274
578.000	10.000	feel	n/a	n/a
588.000	4.002	fb_a_neg	0.737	0.137
592.002	27.998	finish	n/a	n/a
