onset	duration	trial_type	fb_valence	fb_arousal
0.002	41.998	rest	n/a	n/a
42.000	4.001	fb_a_neg	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	3.999	fb_a_neg	0.229	-0.371
60.001	10.001	feel	n/a	n/a
70.002	3.999	fb_a_neg	-0.131	-0.420
74.001	10.000	feel	n/a	n/a
84.001	4.000	fb_a_neg	-0.163	0.483
88.001	10.001	feel	n/a	n/a
98.002	3.999	fb_a_neg	-0.160	0.443
102.001	10.000	rest	n/a	n/a
112.001	4.000	fb_v_pos	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	4.000	fb_v_pos	0.243	0.551
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_v_pos	0.083	-0.671
144.001	10.000	feel	n/a	n/a
154.001	4.000	fb_v_pos	-0.283	0.154
158.001	10.001	feel	n/a	n/a
168.002	4.000	fb_v_pos	0.131	0.014
172.002	9.998	rest	n/a	n/a
182.000	4.001	fb_a_pos	0.000	0.000
186.001	9.999	feel	n/a	n/a
196.000	4.001	fb_a_pos	-0.291	-0.877
200.001	10.001	feel	n/a	n/a
210.002	3.999	fb_a_pos	0.660	-0.331
214.001	9.999	feel	n/a	n/a
224.000	4.002	fb_a_pos	0.080	0.160
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_a_pos	-0.483	-0.377
242.001	10.001	rest	n/a	n/a
252.002	3.998	fb_v_neg	0.000	0.000
256.000	10.002	feel	n/a	n/a
266.002	3.998	fb_v_neg	0.623	-1.000
270.000	10.002	feel	n/a	n/a
280.002	3.999	fb_v_neg	0.486	0.371
284.001	10.001	feel	n/a	n/a
294.002	3.999	fb_v_neg	-0.460	0.980
298.001	10.001	feel	n/a	n/a
308.002	3.999	fb_v_neg	0.980	-0.789
312.001	10.001	rest	n/a	n/a
322.002	3.999	fb_v_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	4.000	fb_v_pos	0.203	-1.000
340.002	10.000	feel	n/a	n/a
350.002	3.999	fb_v_pos	-0.251	0.414
354.001	10.001	feel	n/a	n/a
364.002	4.000	fb_v_pos	-1.000	0.789
368.002	9.999	feel	n/a	n/a
378.001	4.000	fb_v_pos	-0.643	0.866
382.001	10.001	rest	n/a	n/a
392.002	3.998	fb_a_pos	0.000	0.000
396.000	10.002	feel	n/a	n/a
406.002	4.000	fb_a_pos	-0.640	-0.923
410.002	9.999	feel	n/a	n/a
420.001	4.000	fb_a_pos	0.514	0.143
424.001	10.001	feel	n/a	n/a
434.002	3.999	fb_a_pos	0.437	-0.137
438.001	10.000	feel	n/a	n/a
448.001	4.000	fb_a_pos	0.466	-0.789
452.001	10.001	rest	n/a	n/a
462.002	4.000	fb_a_neg	0.000	0.000
466.002	10.000	feel	n/a	n/a
476.002	4.000	fb_a_neg	0.011	-0.583
480.002	10.000	feel	n/a	n/a
490.002	4.000	fb_a_neg	0.126	-0.949
494.002	9.998	feel	n/a	n/a
504.000	4.002	fb_a_neg	-0.769	-0.466
508.002	10.000	feel	n/a	n/a
518.002	4.000	fb_a_neg	-0.649	0.046
522.002	10.001	rest	n/a	n/a
532.003	3.999	fb_v_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.000	fb_v_neg	-1.000	-0.617
550.001	10.000	feel	n/a	n/a
560.001	4.001	fb_v_neg	-0.574	-0.651
564.002	9.999	feel	n/a	n/a
574.001	4.001	fb_v_neg	0.237	-0.891
578.002	9.999	feel	n/a	n/a
588.001	4.000	fb_v_neg	0.391	-0.486
592.001	27.999	finish	n/a	n/a
