onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.002	1.999	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.001	2.000	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.001	8.016	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.429	2.000	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.632	1.998	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.112	2.000	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.112	2.001	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.113	8.025	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.113	1.999	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.112	1.998	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.110	8.003	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.179	1.998	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.832	2.001	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.355	1.968	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.080	2.034	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.799	1.999	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.621	1.999	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.136	1.999	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.135	1.999	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.134	8.006	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.379	1.999	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.584	2.000	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.584	1.999	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.583	7.996	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.370	1.999	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.375	2.000	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.097	2.000	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.819	2.001	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.231	1.998	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.745	2.009	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.994	1.999	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.169	2.000	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.270	2.006	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.859	1.999	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.821	1.974	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.203	2.000	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.612	1.997	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.021	1.999	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.020	2.001	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.021	7.991	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.232	1.999	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.446	1.999	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.445	1.998	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.443	8.030	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.194	1.999	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.899	1.997	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.896	2.000	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.896	7.995	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.994	1.997	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.921	2.000	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.921	2.000	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.921	8.006	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.931	1.998	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.929	1.999	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.928	7.993	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.516	2.000	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.444	1.999	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.581	1.998	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.750	1.998	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.643	2.000	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.847	1.997	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.164	1.999	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.855	2.000	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.645	1.999	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.644	2.028	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.672	7.992	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.949	2.000	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.774	2.000	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.356	1.996	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.352	2.000	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.352	8.028	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.317	1.997	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
420.382	2.008	420.343	2.000	ex_stim	iaps	2302	6.43	3.64
427.142	1.998	427.098	2.000	in_stim	iaps	2320	6.17	2.9
429.140	1.998	429.098	2.000	in_prep	n/a	n/a	n/a	n/a
431.138	8.026	431.098	8.000	in_feel	n/a	n/a	n/a	n/a
444.503	2.009	444.451	2.000	ex_stim	iaps	8231	3.77	5.24
452.402	1.999	452.347	2.000	ex_stim	iaps	4220	8.02	7.17
