onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_a_neg	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.000	fb_a_neg	0.043	-0.560
60.001	9.999	feel	n/a	n/a
70.000	4.000	fb_a_neg	0.374	0.043
74.000	10.002	feel	n/a	n/a
84.002	4.000	fb_a_neg	0.343	-0.249
88.002	9.999	feel	n/a	n/a
98.001	4.000	fb_a_neg	-0.129	-0.283
102.001	10.000	rest	n/a	n/a
112.001	3.999	fb_v_pos	0.000	0.000
116.000	10.001	feel	n/a	n/a
126.001	4.001	fb_v_pos	0.046	0.243
130.002	10.000	feel	n/a	n/a
140.002	4.000	fb_v_pos	0.137	-0.440
144.002	9.999	feel	n/a	n/a
154.001	4.000	fb_v_pos	0.740	0.614
158.001	9.999	feel	n/a	n/a
168.000	4.002	fb_v_pos	-0.311	0.080
172.002	9.998	rest	n/a	n/a
182.000	4.002	fb_a_pos	0.000	0.000
186.002	9.998	feel	n/a	n/a
196.000	4.001	fb_a_pos	-0.034	0.446
200.001	10.000	feel	n/a	n/a
210.001	3.999	fb_a_pos	0.180	-0.274
214.000	10.000	feel	n/a	n/a
224.000	4.001	fb_a_pos	0.420	-0.449
228.001	10.000	feel	n/a	n/a
238.001	3.999	fb_a_pos	-0.066	-0.326
242.000	10.000	rest	n/a	n/a
252.000	4.002	fb_v_neg	0.000	0.000
256.002	10.000	feel	n/a	n/a
266.002	3.999	fb_v_neg	-0.326	-0.400
270.001	10.000	feel	n/a	n/a
280.001	4.000	fb_v_neg	-0.186	-0.466
284.001	9.999	feel	n/a	n/a
294.000	4.002	fb_v_neg	0.031	0.169
298.002	10.000	feel	n/a	n/a
308.002	3.999	fb_v_neg	-0.194	0.563
312.001	10.000	rest	n/a	n/a
322.001	4.000	fb_v_pos	0.000	0.000
326.001	9.999	feel	n/a	n/a
336.000	4.000	fb_v_pos	0.180	-0.331
340.000	10.002	feel	n/a	n/a
350.002	3.999	fb_v_pos	-0.057	-0.126
354.001	10.000	feel	n/a	n/a
364.001	4.000	fb_v_pos	-0.006	-0.474
368.001	10.000	feel	n/a	n/a
378.001	4.002	fb_v_pos	0.303	-0.511
382.003	9.999	rest	n/a	n/a
392.002	4.000	fb_a_pos	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	3.999	fb_a_pos	-0.017	0.143
410.001	10.000	feel	n/a	n/a
420.001	3.999	fb_a_pos	0.434	-0.486
424.000	10.000	feel	n/a	n/a
434.000	4.002	fb_a_pos	-0.526	-0.477
438.002	10.000	feel	n/a	n/a
448.002	3.999	fb_a_pos	0.086	0.320
452.001	10.000	rest	n/a	n/a
462.001	4.000	fb_a_neg	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	4.001	fb_a_neg	0.317	0.106
480.002	10.000	feel	n/a	n/a
490.002	3.999	fb_a_neg	0.734	-0.060
494.001	10.000	feel	n/a	n/a
504.001	3.999	fb_a_neg	0.903	-0.643
508.000	10.000	feel	n/a	n/a
518.000	4.002	fb_a_neg	0.649	-0.163
522.002	10.000	rest	n/a	n/a
532.002	4.000	fb_v_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.000	fb_v_neg	0.540	-0.026
550.001	9.999	feel	n/a	n/a
560.000	4.000	fb_v_neg	0.311	0.651
564.000	10.002	feel	n/a	n/a
574.002	4.000	fb_v_neg	0.143	0.029
578.002	9.999	feel	n/a	n/a
588.001	4.000	fb_v_neg	0.100	0.474
592.001	27.999	finish	n/a	n/a
