onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.023	2.002	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.376	2.003	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.310	1.998	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.308	1.999	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.307	8.007	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.551	1.999	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.550	1.998	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.548	8.016	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.737	2.001	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.528	1.998	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.800	2.000	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.692	2.001	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.915	1.999	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.741	1.999	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.223	2.001	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.224	2.005	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.229	7.998	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.397	1.981	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.378	2.009	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.387	7.988	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.089	1.999	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.088	2.000	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.088	8.003	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.931	1.998	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.650	2.000	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.061	1.998	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.848	1.999	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.087	1.999	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.947	2.000	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.251	2.000	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.796	1.998	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.069	2.001	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.733	2.000	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.144	1.998	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.519	1.998	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.302	1.999	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.301	2.001	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.302	8.031	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.818	1.997	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.367	1.999	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.260	2.000	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.260	1.999	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.259	8.008	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.551	2.000	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.822	2.000	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.030	1.998	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.389	2.000	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.389	2.000	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.389	7.997	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.891	2.009	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.900	1.998	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.898	7.997	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.342	1.999	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.236	1.999	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.235	2.013	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.248	8.001	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.762	2.008	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.648	1.999	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.406	2.000	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.406	1.997	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.403	7.999	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
