onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.998	fb_a_pos	0.000	0.000
46.000	10.002	feel	n/a	n/a
56.002	4.000	fb_a_pos	0.103	-0.351
60.002	9.999	feel	n/a	n/a
70.001	3.999	fb_a_pos	-0.063	-0.194
74.000	10.001	feel	n/a	n/a
84.001	4.001	fb_a_pos	-0.886	-0.934
88.002	10.001	feel	n/a	n/a
98.003	3.999	fb_a_pos	-0.346	0.029
102.002	9.998	rest	n/a	n/a
112.000	4.000	fb_v_neg	0.000	0.000
116.000	10.001	feel	n/a	n/a
126.001	4.002	fb_v_neg	0.454	0.009
130.003	9.999	feel	n/a	n/a
140.002	4.000	fb_v_neg	0.694	0.811
144.002	10.000	feel	n/a	n/a
154.002	3.999	fb_v_neg	0.746	0.503
158.001	10.000	feel	n/a	n/a
168.001	4.000	fb_v_neg	0.060	0.374
172.001	10.000	rest	n/a	n/a
182.001	4.001	fb_v_pos	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	4.000	fb_v_pos	0.077	-0.266
200.001	10.002	feel	n/a	n/a
210.003	3.998	fb_v_pos	-0.383	0.234
214.001	9.999	feel	n/a	n/a
224.000	4.001	fb_v_pos	0.269	-0.357
228.001	10.000	feel	n/a	n/a
238.001	4.000	fb_v_pos	-0.103	-0.834
242.001	10.000	rest	n/a	n/a
252.001	4.000	fb_a_neg	0.000	0.000
256.001	10.001	feel	n/a	n/a
266.002	3.998	fb_a_neg	0.071	-0.671
270.000	10.002	feel	n/a	n/a
280.002	3.998	fb_a_neg	-0.171	-0.294
284.000	10.002	feel	n/a	n/a
294.002	3.999	fb_a_neg	0.403	-0.509
298.001	10.000	feel	n/a	n/a
308.001	4.001	fb_a_neg	-0.089	0.237
312.002	9.999	rest	n/a	n/a
322.001	4.000	fb_v_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.999	fb_v_pos	-0.206	-0.309
340.001	9.999	feel	n/a	n/a
350.000	4.001	fb_v_pos	0.077	0.634
354.001	9.999	feel	n/a	n/a
364.000	4.002	fb_v_pos	0.194	0.534
368.002	10.000	feel	n/a	n/a
378.002	3.998	fb_v_pos	0.074	0.509
382.000	10.001	rest	n/a	n/a
392.001	4.000	fb_a_pos	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	3.999	fb_a_pos	-0.109	0.406
410.000	10.001	feel	n/a	n/a
420.001	4.000	fb_a_pos	0.274	0.120
424.001	10.000	feel	n/a	n/a
434.001	4.000	fb_a_pos	-0.226	0.654
438.001	10.001	feel	n/a	n/a
448.002	3.999	fb_a_pos	-0.766	0.057
452.001	10.001	rest	n/a	n/a
462.002	4.001	fb_v_neg	0.000	0.000
466.003	9.999	feel	n/a	n/a
476.002	3.998	fb_v_neg	-0.291	-0.600
480.000	10.002	feel	n/a	n/a
490.002	3.999	fb_v_neg	-0.509	-0.591
494.001	10.000	feel	n/a	n/a
504.001	4.000	fb_v_neg	-0.100	-0.523
508.001	10.001	feel	n/a	n/a
518.002	3.999	fb_v_neg	-0.334	-0.249
522.001	10.000	rest	n/a	n/a
532.001	4.001	fb_a_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	3.999	fb_a_neg	-0.169	-0.391
550.001	10.000	feel	n/a	n/a
560.001	4.000	fb_a_neg	0.883	0.577
564.001	10.000	feel	n/a	n/a
574.001	4.000	fb_a_neg	0.126	0.466
578.001	10.000	feel	n/a	n/a
588.001	4.001	fb_a_neg	0.283	-0.600
592.002	27.998	finish	n/a	n/a
