onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.032	1.992	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.380	2.021	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.328	1.990	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.318	1.984	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.302	8.028	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.555	1.986	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.541	1.990	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.531	8.012	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.738	2.008	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.552	1.984	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.805	1.989	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.691	2.010	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.929	2.012	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.776	1.993	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.201	2.000	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.201	2.029	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.230	7.974	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.394	1.983	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.377	2.026	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.403	8.003	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.079	1.986	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.065	2.002	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.067	8.018	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.932	2.004	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.635	2.019	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.061	2.011	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.834	2.015	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.070	2.026	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.940	2.026	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.251	2.019	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.783	1.987	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.054	2.032	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.735	2.024	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.131	2.012	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.516	1.993	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.325	1.996	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.321	1.981	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.302	8.016	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.812	1.999	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.373	1.989	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.263	2.008	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.271	1.990	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.261	8.007	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.555	1.981	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.831	1.998	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.037	1.996	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.391	1.975	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.366	2.023	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.389	7.997	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.887	2.022	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.909	1.985	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.894	8.020	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.350	1.993	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.254	2.001	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.255	1.992	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.247	7.988	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.779	1.977	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.643	1.985	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.414	1.988	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.402	1.990	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.392	8.033	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.391	1.981	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.439	1.999	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.040	2.001	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.603	1.982	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.585	2.022	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.607	7.983	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.441	1.992	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.240	1.982	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.819	1.998	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.928	2.019	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.287	2.024	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.348	1.989	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.899	2.006	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.287	2.003	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.184	2.017	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.396	2.017	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.689	1.990	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.679	2.007	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.686	7.994	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.338	2.020	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.512	2.033	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.516	1.980	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.501	1.990	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.491	2.019	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.510	8.009	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.561	1.985	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.809	1.988	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.797	2.026	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.823	8.001	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
