onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.031	1.992	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.389	2.015	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.318	1.988	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.306	2.013	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.319	7.997	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.543	1.991	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.534	2.015	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.549	7.994	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.735	2.019	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.532	2.016	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.820	1.994	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.707	2.001	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.939	1.989	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.745	2.010	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.205	2.019	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.224	1.978	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.202	8.027	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.399	1.986	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.385	1.988	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.373	8.027	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.074	1.989	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.063	2.022	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.085	8.007	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.946	1.989	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.632	2.003	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.080	1.979	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.865	1.992	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.101	1.995	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.942	2.017	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.269	1.986	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.772	2.027	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.084	1.987	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
