onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.998	fb_v_pos	0.000	0.000
46.000	10.002	feel	n/a	n/a
56.002	3.998	fb_v_pos	0.257	-0.311
60.000	10.000	feel	n/a	n/a
70.000	4.002	fb_v_pos	0.749	-0.129
74.002	10.000	feel	n/a	n/a
84.002	3.998	fb_v_pos	0.671	-0.371
88.000	10.002	feel	n/a	n/a
98.002	3.999	fb_v_pos	-0.026	0.080
102.001	10.001	rest	n/a	n/a
112.002	4.000	fb_a_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	3.998	fb_a_pos	-0.291	0.423
130.000	10.001	feel	n/a	n/a
140.001	4.000	fb_a_pos	-0.263	-0.011
144.001	10.001	feel	n/a	n/a
154.002	4.000	fb_a_pos	-0.477	0.009
158.002	10.000	feel	n/a	n/a
168.002	3.998	fb_a_pos	-0.717	-0.069
172.000	10.003	rest	n/a	n/a
182.003	3.999	fb_v_neg	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	4.001	fb_v_neg	0.314	0.289
200.002	9.999	feel	n/a	n/a
210.001	4.000	fb_v_neg	0.346	0.460
214.001	10.001	feel	n/a	n/a
224.002	4.000	fb_v_neg	0.354	0.754
228.002	10.000	feel	n/a	n/a
238.002	4.000	fb_v_neg	0.151	0.366
242.002	10.001	rest	n/a	n/a
252.003	3.999	fb_a_neg	0.000	0.000
256.002	10.000	feel	n/a	n/a
266.002	4.000	fb_a_neg	0.697	-0.586
270.002	9.999	feel	n/a	n/a
280.001	4.000	fb_a_neg	-0.043	-0.811
284.001	10.000	feel	n/a	n/a
294.001	4.000	fb_a_neg	0.111	0.229
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_a_neg	0.123	-0.360
312.001	10.000	rest	n/a	n/a
322.001	4.000	fb_a_pos	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.999	fb_a_pos	-0.637	-0.666
340.001	9.999	feel	n/a	n/a
350.000	4.001	fb_a_pos	-0.686	0.006
354.001	10.001	feel	n/a	n/a
364.002	3.998	fb_a_pos	-0.206	0.734
368.000	10.002	feel	n/a	n/a
378.002	3.999	fb_a_pos	-0.911	0.600
382.001	10.000	rest	n/a	n/a
392.001	4.000	fb_v_neg	0.000	0.000
396.001	10.001	feel	n/a	n/a
406.002	3.999	fb_v_neg	-0.363	0.349
410.001	10.001	feel	n/a	n/a
420.002	3.999	fb_v_neg	0.774	-0.326
424.001	10.001	feel	n/a	n/a
434.002	4.000	fb_v_neg	-0.451	-0.014
438.002	10.000	feel	n/a	n/a
448.002	3.998	fb_v_neg	0.414	0.457
452.000	10.002	rest	n/a	n/a
462.002	4.000	fb_v_pos	0.000	0.000
466.002	9.999	feel	n/a	n/a
476.001	3.999	fb_v_pos	0.503	-0.909
480.000	10.001	feel	n/a	n/a
490.001	4.000	fb_v_pos	0.009	0.414
494.001	10.000	feel	n/a	n/a
504.001	4.001	fb_v_pos	0.109	0.271
508.002	10.000	feel	n/a	n/a
518.002	4.000	fb_v_pos	0.794	-0.629
522.002	9.999	rest	n/a	n/a
532.001	4.001	fb_a_neg	0.000	0.000
536.002	9.999	feel	n/a	n/a
546.001	4.000	fb_a_neg	0.589	-0.437
550.001	10.000	feel	n/a	n/a
560.001	4.000	fb_a_neg	-0.054	0.694
564.001	10.000	feel	n/a	n/a
574.001	4.000	fb_a_neg	0.206	0.980
578.001	9.999	feel	n/a	n/a
588.000	4.002	fb_a_neg	-0.020	0.729
592.002	27.998	finish	n/a	n/a
