onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.998	fb_v_pos	0.000	0.000
46.000	10.002	feel	n/a	n/a
56.002	4.000	fb_v_pos	-0.671	0.411
60.002	9.999	feel	n/a	n/a
70.001	4.001	fb_v_pos	-0.437	-0.003
74.002	9.999	feel	n/a	n/a
84.001	4.001	fb_v_pos	-0.183	0.634
88.002	9.999	feel	n/a	n/a
98.001	4.001	fb_v_pos	0.086	-0.266
102.002	10.000	rest	n/a	n/a
112.002	4.000	fb_a_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	3.999	fb_a_pos	-0.414	0.709
130.001	10.000	feel	n/a	n/a
140.001	3.999	fb_a_pos	-0.437	0.520
144.000	10.001	feel	n/a	n/a
154.001	4.001	fb_a_pos	-0.414	0.231
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_a_pos	0.457	-0.054
172.002	10.000	rest	n/a	n/a
182.002	3.999	fb_v_neg	0.000	0.000
186.001	10.000	feel	n/a	n/a
196.001	4.000	fb_v_neg	0.203	-0.486
200.001	10.000	feel	n/a	n/a
210.001	4.001	fb_v_neg	0.286	-0.294
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_v_neg	0.397	0.003
228.002	9.999	feel	n/a	n/a
238.001	4.000	fb_v_neg	-0.491	-0.406
242.001	10.000	rest	n/a	n/a
252.001	4.000	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	3.999	fb_a_neg	0.117	0.097
270.000	10.000	feel	n/a	n/a
280.000	4.002	fb_a_neg	-0.323	0.320
284.002	9.998	feel	n/a	n/a
294.000	4.001	fb_a_neg	-0.106	0.046
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_a_neg	-0.271	-0.111
312.001	10.001	rest	n/a	n/a
322.002	3.998	fb_a_pos	0.000	0.000
326.000	10.002	feel	n/a	n/a
336.002	4.000	fb_a_pos	0.323	-0.209
340.002	9.998	feel	n/a	n/a
350.000	4.002	fb_a_pos	-0.091	0.357
354.002	10.001	feel	n/a	n/a
364.003	3.998	fb_a_pos	-0.711	-0.034
368.001	10.000	feel	n/a	n/a
378.001	3.999	fb_a_pos	-0.346	0.543
382.000	10.002	rest	n/a	n/a
392.002	4.000	fb_v_neg	0.000	0.000
396.002	9.998	feel	n/a	n/a
406.000	4.002	fb_v_neg	0.103	-0.406
410.002	9.999	feel	n/a	n/a
420.001	4.001	fb_v_neg	0.306	-0.669
424.002	9.999	feel	n/a	n/a
434.001	4.000	fb_v_neg	0.269	-0.669
438.001	10.001	feel	n/a	n/a
448.002	3.999	fb_v_neg	-0.214	-0.517
452.001	10.000	rest	n/a	n/a
462.001	4.000	fb_v_pos	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	3.999	fb_v_pos	-0.549	-0.237
480.000	10.002	feel	n/a	n/a
490.002	4.000	fb_v_pos	-0.506	0.389
494.002	10.000	feel	n/a	n/a
504.002	4.000	fb_v_pos	-0.009	0.214
508.002	10.000	feel	n/a	n/a
518.002	3.999	fb_v_pos	-0.249	0.549
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_a_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	4.001	fb_a_neg	0.483	-0.649
550.002	9.998	feel	n/a	n/a
560.000	4.002	fb_a_neg	0.809	0.080
564.002	9.999	feel	n/a	n/a
574.001	4.000	fb_a_neg	0.566	0.480
578.001	10.000	feel	n/a	n/a
588.001	4.001	fb_a_neg	0.629	0.514
592.002	27.998	finish	n/a	n/a
