onset	duration	trial_type	fb_valence	fb_arousal
0.002	42.000	rest	n/a	n/a
42.002	4.000	fb_a_neg	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	3.999	fb_a_neg	-0.089	-0.063
60.001	10.000	feel	n/a	n/a
70.001	4.001	fb_a_neg	-0.083	-0.066
74.002	10.000	feel	n/a	n/a
84.002	3.999	fb_a_neg	-0.686	-0.669
88.001	9.999	feel	n/a	n/a
98.000	4.002	fb_a_neg	-0.631	-0.614
102.002	9.998	rest	n/a	n/a
112.000	4.001	fb_v_pos	0.000	0.000
116.001	9.999	feel	n/a	n/a
126.000	4.000	fb_v_pos	0.386	0.391
130.000	10.002	feel	n/a	n/a
140.002	3.999	fb_v_pos	0.026	0.026
144.001	10.001	feel	n/a	n/a
154.002	4.000	fb_v_pos	0.249	0.251
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_v_pos	0.503	0.503
172.002	9.999	rest	n/a	n/a
182.001	4.001	fb_a_pos	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	3.999	fb_a_pos	-0.031	-0.026
200.000	10.001	feel	n/a	n/a
210.001	4.001	fb_a_pos	0.269	0.266
214.002	9.999	feel	n/a	n/a
224.001	4.000	fb_a_pos	-0.049	-0.046
228.001	9.999	feel	n/a	n/a
238.000	4.000	fb_a_pos	0.091	0.097
242.000	10.000	rest	n/a	n/a
252.000	4.003	fb_v_neg	0.000	0.000
256.003	9.998	feel	n/a	n/a
266.001	3.999	fb_v_neg	-0.251	-0.257
270.000	10.000	feel	n/a	n/a
280.000	4.001	fb_v_neg	0.106	0.109
284.001	10.001	feel	n/a	n/a
294.002	3.999	fb_v_neg	-0.669	-0.674
298.001	10.001	feel	n/a	n/a
308.002	4.000	fb_v_neg	0.100	0.100
312.002	9.999	rest	n/a	n/a
322.001	3.999	fb_v_pos	0.000	0.000
326.000	10.001	feel	n/a	n/a
336.001	4.000	fb_v_pos	-0.257	-0.260
340.001	10.001	feel	n/a	n/a
350.002	4.000	fb_v_pos	0.520	0.523
354.002	9.999	feel	n/a	n/a
364.001	4.000	fb_v_pos	-0.074	-0.077
368.001	10.000	feel	n/a	n/a
378.001	4.001	fb_v_pos	-0.189	-0.186
382.002	9.998	rest	n/a	n/a
392.000	4.002	fb_a_pos	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	3.999	fb_a_pos	-0.160	-0.157
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_a_pos	-0.700	-0.714
424.002	10.000	feel	n/a	n/a
434.002	4.000	fb_a_pos	-0.471	-0.477
438.002	10.000	feel	n/a	n/a
448.002	4.000	fb_a_pos	0.166	0.174
452.002	9.999	rest	n/a	n/a
462.001	4.001	fb_a_neg	0.000	0.000
466.002	9.999	feel	n/a	n/a
476.001	4.001	fb_a_neg	0.446	0.454
480.002	9.999	feel	n/a	n/a
490.001	4.000	fb_a_neg	0.266	0.274
494.001	10.000	feel	n/a	n/a
504.001	4.000	fb_a_neg	0.160	0.166
508.001	10.000	feel	n/a	n/a
518.001	4.000	fb_a_neg	-0.046	-0.049
522.001	9.999	rest	n/a	n/a
532.000	4.000	fb_v_neg	0.000	0.000
536.000	10.002	feel	n/a	n/a
546.002	3.998	fb_v_neg	-0.131	-0.131
550.000	10.002	feel	n/a	n/a
560.002	3.998	fb_v_neg	-0.006	-0.011
564.000	10.001	feel	n/a	n/a
574.001	4.001	fb_v_neg	-0.403	-0.414
578.002	10.000	feel	n/a	n/a
588.002	3.999	fb_v_neg	-0.017	-0.020
592.001	27.999	finish	n/a	n/a
