onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	3.999	fb_v_pos	0.000	0.000
46.000	10.001	feel	n/a	n/a
56.001	4.001	fb_v_pos	0.806	-0.054
60.002	10.000	feel	n/a	n/a
70.002	3.999	fb_v_pos	0.286	0.486
74.001	10.000	feel	n/a	n/a
84.001	4.000	fb_v_pos	0.131	0.414
88.001	10.000	feel	n/a	n/a
98.001	3.999	fb_v_pos	-0.311	-0.211
102.000	10.000	rest	n/a	n/a
112.000	4.002	fb_a_pos	0.000	0.000
116.002	9.998	feel	n/a	n/a
126.000	4.002	fb_a_pos	-0.214	-0.471
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_a_pos	0.980	-0.394
144.001	10.000	feel	n/a	n/a
154.001	4.001	fb_a_pos	0.414	-0.509
158.002	9.998	feel	n/a	n/a
168.000	4.002	fb_a_pos	-0.249	-0.689
172.002	10.000	rest	n/a	n/a
182.002	4.001	fb_a_neg	0.000	0.000
186.003	10.000	feel	n/a	n/a
196.003	3.999	fb_a_neg	-0.674	0.449
200.002	9.998	feel	n/a	n/a
210.000	4.000	fb_a_neg	-0.269	0.091
214.000	10.002	feel	n/a	n/a
224.002	4.000	fb_a_neg	0.877	-0.597
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_a_neg	0.323	-0.189
242.001	10.000	rest	n/a	n/a
252.001	4.000	fb_v_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_v_neg	-0.151	0.651
270.001	10.001	feel	n/a	n/a
280.002	4.000	fb_v_neg	-0.074	0.457
284.002	10.000	feel	n/a	n/a
294.002	4.000	fb_v_neg	0.951	0.797
298.002	10.000	feel	n/a	n/a
308.002	3.998	fb_v_neg	0.911	-0.197
312.000	10.000	rest	n/a	n/a
322.000	4.001	fb_a_neg	0.000	0.000
326.001	9.999	feel	n/a	n/a
336.000	4.002	fb_a_neg	0.640	-0.129
340.002	10.000	feel	n/a	n/a
350.002	3.999	fb_a_neg	0.777	-0.489
354.001	10.001	feel	n/a	n/a
364.002	4.000	fb_a_neg	0.163	-0.029
368.002	9.999	feel	n/a	n/a
378.001	4.000	fb_a_neg	-0.717	-0.151
382.001	9.999	rest	n/a	n/a
392.000	4.002	fb_v_pos	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	3.999	fb_v_pos	-0.717	0.363
410.000	10.002	feel	n/a	n/a
420.002	3.998	fb_v_pos	0.271	-0.314
424.000	10.001	feel	n/a	n/a
434.001	3.999	fb_v_pos	0.171	-0.103
438.000	10.000	feel	n/a	n/a
448.000	4.002	fb_v_pos	-0.531	-0.623
452.002	10.000	rest	n/a	n/a
462.002	3.999	fb_a_pos	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	4.000	fb_a_pos	-0.629	0.106
480.001	10.001	feel	n/a	n/a
490.002	3.999	fb_a_pos	-0.751	0.354
494.001	10.001	feel	n/a	n/a
504.002	3.998	fb_a_pos	-0.917	-0.554
508.000	10.000	feel	n/a	n/a
518.000	4.001	fb_a_pos	-0.517	0.020
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_v_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	3.999	fb_v_neg	-0.394	-0.017
550.000	10.001	feel	n/a	n/a
560.001	4.001	fb_v_neg	0.389	-0.009
564.002	10.000	feel	n/a	n/a
574.002	3.999	fb_v_neg	0.714	0.043
578.001	10.002	feel	n/a	n/a
588.003	3.998	fb_v_neg	0.297	-0.540
592.001	27.999	finish	n/a	n/a
