onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.000	fb_v_pos	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	3.998	fb_v_pos	0.206	-0.237
60.000	10.000	feel	n/a	n/a
70.000	4.002	fb_v_pos	0.771	-0.386
74.002	9.999	feel	n/a	n/a
84.001	4.000	fb_v_pos	0.854	0.869
88.001	10.000	feel	n/a	n/a
98.001	4.000	fb_v_pos	0.883	0.151
102.001	9.999	rest	n/a	n/a
112.000	4.002	fb_a_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	4.000	fb_a_pos	-0.697	-0.654
130.002	9.999	feel	n/a	n/a
140.001	4.000	fb_a_pos	-0.537	-0.003
144.001	9.999	feel	n/a	n/a
154.000	4.001	fb_a_pos	0.091	0.400
158.001	10.001	feel	n/a	n/a
168.002	3.999	fb_a_pos	-0.323	-0.397
172.001	10.000	rest	n/a	n/a
182.001	4.001	fb_v_neg	0.000	0.000
186.002	9.998	feel	n/a	n/a
196.000	4.002	fb_v_neg	-0.571	0.194
200.002	9.998	feel	n/a	n/a
210.000	4.001	fb_v_neg	-0.229	-0.117
214.001	10.001	feel	n/a	n/a
224.002	3.998	fb_v_neg	0.577	-0.063
228.000	10.001	feel	n/a	n/a
238.001	4.001	fb_v_neg	-0.334	0.249
242.002	10.000	rest	n/a	n/a
252.002	3.999	fb_a_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_a_neg	0.183	-0.354
270.001	9.999	feel	n/a	n/a
280.000	4.002	fb_a_neg	-0.757	-0.157
284.002	10.000	feel	n/a	n/a
294.002	3.999	fb_a_neg	-0.151	0.420
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_a_neg	-0.691	0.271
312.001	10.000	rest	n/a	n/a
322.001	4.001	fb_a_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	4.000	fb_a_pos	-0.057	0.809
340.002	9.999	feel	n/a	n/a
350.001	3.999	fb_a_pos	0.203	0.589
354.000	10.001	feel	n/a	n/a
364.001	4.001	fb_a_pos	0.009	0.766
368.002	9.999	feel	n/a	n/a
378.001	4.002	fb_a_pos	-0.246	0.100
382.003	9.997	rest	n/a	n/a
392.000	4.000	fb_v_neg	0.000	0.000
396.000	10.002	feel	n/a	n/a
406.002	4.000	fb_v_neg	0.697	0.743
410.002	9.999	feel	n/a	n/a
420.001	4.000	fb_v_neg	0.077	0.194
424.001	10.000	feel	n/a	n/a
434.001	3.999	fb_v_neg	-0.660	0.174
438.000	10.002	feel	n/a	n/a
448.002	4.000	fb_v_neg	-0.309	0.411
452.002	10.000	rest	n/a	n/a
462.002	3.999	fb_v_pos	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	3.999	fb_v_pos	-0.183	0.077
480.000	10.001	feel	n/a	n/a
490.001	4.000	fb_v_pos	0.220	-0.203
494.001	10.001	feel	n/a	n/a
504.002	4.000	fb_v_pos	0.054	-0.069
508.002	9.999	feel	n/a	n/a
518.001	3.999	fb_v_pos	0.080	-0.297
522.000	10.001	rest	n/a	n/a
532.001	4.001	fb_a_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	4.000	fb_a_neg	-0.231	0.617
550.002	9.999	feel	n/a	n/a
560.001	3.999	fb_a_neg	-0.054	-0.400
564.000	10.002	feel	n/a	n/a
574.002	4.000	fb_a_neg	-0.151	-0.740
578.002	9.998	feel	n/a	n/a
588.000	4.002	fb_a_neg	-0.349	-0.617
592.002	27.998	finish	n/a	n/a
