onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_a_pos	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	4.000	fb_a_pos	0.980	-0.717
60.002	9.999	feel	n/a	n/a
70.001	3.999	fb_a_pos	0.243	-0.434
74.000	10.000	feel	n/a	n/a
84.000	4.003	fb_a_pos	-0.151	-0.326
88.003	9.998	feel	n/a	n/a
98.001	4.000	fb_a_pos	-0.651	0.011
102.001	10.000	rest	n/a	n/a
112.001	4.000	fb_v_neg	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	3.999	fb_v_neg	0.131	0.620
130.001	10.001	feel	n/a	n/a
140.002	4.000	fb_v_neg	0.414	0.474
144.002	9.999	feel	n/a	n/a
154.001	4.001	fb_v_neg	0.146	0.457
158.002	9.998	feel	n/a	n/a
168.000	4.002	fb_v_neg	-0.071	0.114
172.002	10.000	rest	n/a	n/a
182.002	4.000	fb_v_pos	0.000	0.000
186.002	9.999	feel	n/a	n/a
196.001	4.001	fb_v_pos	0.331	0.377
200.002	10.000	feel	n/a	n/a
210.002	4.000	fb_v_pos	0.460	0.286
214.002	10.000	feel	n/a	n/a
224.002	3.999	fb_v_pos	-0.151	-0.151
228.001	10.000	feel	n/a	n/a
238.001	3.999	fb_v_pos	0.980	0.131
242.000	10.000	rest	n/a	n/a
252.000	4.002	fb_a_neg	0.000	0.000
256.002	10.000	feel	n/a	n/a
266.002	3.999	fb_a_neg	0.286	-0.169
270.001	10.000	feel	n/a	n/a
280.001	3.999	fb_a_neg	0.131	0.180
284.000	10.000	feel	n/a	n/a
294.000	4.000	fb_a_neg	-0.226	0.420
298.000	10.002	feel	n/a	n/a
308.002	3.999	fb_a_neg	-0.580	0.194
312.001	10.002	rest	n/a	n/a
322.003	3.997	fb_v_pos	0.000	0.000
326.000	10.001	feel	n/a	n/a
336.001	4.001	fb_v_pos	-0.151	0.414
340.002	9.999	feel	n/a	n/a
350.001	4.001	fb_v_pos	0.586	0.117
354.002	10.000	feel	n/a	n/a
364.002	3.999	fb_v_pos	0.131	-0.086
368.001	10.001	feel	n/a	n/a
378.002	4.000	fb_v_pos	-0.354	0.109
382.002	10.000	rest	n/a	n/a
392.002	3.999	fb_a_pos	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.000	fb_a_pos	0.363	0.400
410.001	10.001	feel	n/a	n/a
420.002	4.000	fb_a_pos	-0.383	0.400
424.002	10.001	feel	n/a	n/a
434.003	3.999	fb_a_pos	0.131	-0.434
438.002	10.000	feel	n/a	n/a
448.002	3.998	fb_a_pos	0.980	0.303
452.000	10.002	rest	n/a	n/a
462.002	3.999	fb_v_neg	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	4.001	fb_v_neg	-0.463	0.414
480.002	9.999	feel	n/a	n/a
490.001	4.002	fb_v_neg	0.537	0.697
494.003	9.999	feel	n/a	n/a
504.002	4.000	fb_v_neg	0.949	0.569
508.002	9.998	feel	n/a	n/a
518.000	4.002	fb_v_neg	0.354	-0.051
522.002	9.999	rest	n/a	n/a
532.001	4.000	fb_a_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	3.999	fb_a_neg	-0.434	0.697
550.000	10.002	feel	n/a	n/a
560.002	4.000	fb_a_neg	-0.117	0.377
564.002	9.999	feel	n/a	n/a
574.001	4.000	fb_a_neg	-0.151	0.357
578.001	10.000	feel	n/a	n/a
588.001	4.001	fb_a_neg	0.131	0.129
592.002	27.998	finish	n/a	n/a
