onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.030	1.986	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.016	2.003	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.019	7.991	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.425	2.000	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.637	2.002	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.126	1.996	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.122	1.998	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.120	8.019	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.143	1.969	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.112	2.002	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.114	8.011	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.172	1.999	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.831	2.029	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.343	2.000	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.101	2.000	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.793	2.007	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.598	2.002	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.155	2.001	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.156	1.980	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.136	8.008	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.389	2.001	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.565	2.002	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.567	2.003	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.570	8.001	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.353	2.002	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.391	2.003	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.086	2.003	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.814	2.002	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.234	1.991	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.742	2.003	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.988	2.005	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.170	2.002	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.294	1.968	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.853	2.001	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.802	2.002	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.185	2.003	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.602	2.001	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.020	2.002	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.022	2.002	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.024	8.016	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.251	1.981	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.474	1.969	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.443	2.012	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.455	8.007	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.200	2.004	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.897	2.000	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.897	2.002	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.899	8.005	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.974	2.000	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.941	2.003	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.944	1.967	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.911	8.011	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.924	2.001	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.925	2.013	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.938	7.972	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.508	2.009	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.418	2.002	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.593	2.000	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.733	2.002	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.670	1.999	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.856	2.000	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.168	2.002	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
361.863	2.001	361.825	2.000	ex_stim	iaps	1333	6.11	3.17
368.655	2.000	368.623	2.000	in_stim	iaps	4668	6.67	7.13
370.655	2.001	370.623	2.000	in_prep	n/a	n/a	n/a	n/a
372.656	8.017	372.623	8.000	in_feel	n/a	n/a	n/a	n/a
384.955	2.002	384.920	2.000	ex_stim	iaps	9426	3.08	5.28
391.751	2.001	391.717	2.000	ex_stim	iaps	9700	4.77	3.21
399.375	2.000	399.326	2.000	in_stim	iaps	4008	5.91	5.66
401.375	1.999	401.326	2.000	in_prep	n/a	n/a	n/a	n/a
403.374	7.977	403.326	8.000	in_feel	n/a	n/a	n/a	n/a
415.317	2.000	415.285	2.000	ex_stim	iaps	4649	5.77	5.99
420.389	2.001	420.343	2.000	ex_stim	iaps	2302	6.43	3.64
427.134	2.003	427.098	2.000	in_stim	iaps	2320	6.17	2.9
429.137	2.003	429.098	2.000	in_prep	n/a	n/a	n/a	n/a
431.140	7.997	431.098	8.000	in_feel	n/a	n/a	n/a	n/a
444.497	2.004	444.451	2.000	ex_stim	iaps	8231	3.77	5.24
452.407	2.002	452.347	2.000	ex_stim	iaps	4220	8.02	7.17
459.894	2.001	459.843	2.000	ex_stim	iaps	2795	3.92	4.7
465.449	2.000	465.397	2.000	in_stim	iaps	9000	2.55	4.06
467.449	2.003	467.397	2.000	in_prep	n/a	n/a	n/a	n/a
469.452	7.990	469.397	8.000	in_feel	n/a	n/a	n/a	n/a
479.719	2.002	479.671	2.000	in_stim	iaps	4470	5.87	4.81
481.721	2.002	481.671	2.000	in_prep	n/a	n/a	n/a	n/a
483.723	7.997	483.671	8.000	in_feel	n/a	n/a	n/a	n/a
496.066	2.002	496.026	2.000	ex_stim	iaps	7480	7.08	4.55
502.737	2.003	502.690	2.000	ex_stim	iaps	7224	4.45	2.81
507.811	2.001	507.765	2.000	ex_stim	iaps	1810	6.52	4.45
514.330	2.010	514.298	2.000	ex_stim	iaps	9390	3.67	4.14
521.446	2.002	521.400	2.000	ex_stim	iaps	8030	7.33	7.35
