onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.031	1.987	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.386	1.987	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.318	1.987	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.305	2.021	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.326	7.990	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.551	1.988	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.539	2.020	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.559	7.993	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.762	1.989	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.521	2.022	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.804	1.994	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.693	2.025	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.938	1.991	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.772	1.986	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.210	2.022	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.232	1.990	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.222	8.000	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.399	1.989	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.388	1.987	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.375	8.017	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.082	1.988	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.070	2.002	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.072	8.013	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.930	2.021	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.644	2.020	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.063	2.021	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.837	1.995	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.071	2.020	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.945	1.987	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.277	1.989	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.779	1.993	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.056	2.023	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.731	2.022	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.149	1.986	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.496	2.022	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.322	1.993	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.315	1.990	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.305	8.016	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.821	2.020	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.364	1.989	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.279	1.986	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.265	1.992	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.257	7.993	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.539	1.987	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.808	2.020	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.014	2.021	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.364	2.028	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.392	1.988	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.380	7.981	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.882	2.023	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.905	1.989	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.894	8.012	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.358	1.988	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.260	1.985	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.245	1.987	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.232	8.019	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.781	1.986	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.652	1.992	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.413	1.988	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.401	2.022	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.423	7.982	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.383	1.989	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.440	1.988	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.037	2.023	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.612	1.987	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.599	1.990	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.589	8.018	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.432	2.029	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.237	1.989	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.819	1.987	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.947	1.985	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.314	1.988	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.345	1.987	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.898	2.022	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.280	2.021	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.192	2.022	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.396	1.999	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.698	2.000	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.698	1.996	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.694	7.988	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.345	1.986	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.541	1.989	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.500	2.023	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.498	2.020	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.518	1.987	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.505	8.013	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.558	1.997	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.810	1.988	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.798	2.020	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.818	7.980	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
