onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.998	fb_a_pos	0.000	0.000
46.000	10.000	feel	n/a	n/a
56.000	4.001	fb_a_pos	-0.569	-0.509
60.001	10.001	feel	n/a	n/a
70.002	3.998	fb_a_pos	-0.769	0.243
74.000	10.002	feel	n/a	n/a
84.002	3.998	fb_a_pos	-0.957	0.440
88.000	10.002	feel	n/a	n/a
98.002	3.999	fb_a_pos	0.140	0.437
102.001	10.000	rest	n/a	n/a
112.001	3.999	fb_v_neg	0.000	0.000
116.000	10.001	feel	n/a	n/a
126.001	3.999	fb_v_neg	0.560	-0.640
130.000	10.002	feel	n/a	n/a
140.002	4.000	fb_v_neg	0.103	-0.751
144.002	9.999	feel	n/a	n/a
154.001	4.000	fb_v_neg	-0.040	0.031
158.001	10.000	feel	n/a	n/a
168.001	4.001	fb_v_neg	0.489	-0.791
172.002	9.998	rest	n/a	n/a
182.000	4.001	fb_v_pos	0.000	0.000
186.001	9.999	feel	n/a	n/a
196.000	4.003	fb_v_pos	0.031	-0.257
200.003	9.998	feel	n/a	n/a
210.001	4.001	fb_v_pos	-0.106	-0.346
214.002	10.000	feel	n/a	n/a
224.002	4.000	fb_v_pos	0.489	-0.249
228.002	10.000	feel	n/a	n/a
238.002	3.999	fb_v_pos	0.886	-0.014
242.001	10.001	rest	n/a	n/a
252.002	3.999	fb_a_neg	0.000	0.000
256.001	10.001	feel	n/a	n/a
266.002	3.999	fb_a_neg	-0.537	-0.477
270.001	10.001	feel	n/a	n/a
280.002	3.998	fb_a_neg	-0.151	-0.626
284.000	10.002	feel	n/a	n/a
294.002	3.998	fb_a_neg	-0.214	0.360
298.000	10.002	feel	n/a	n/a
308.002	3.999	fb_a_neg	0.520	0.314
312.001	10.000	rest	n/a	n/a
322.001	4.000	fb_v_pos	0.000	0.000
326.001	10.000	feel	n/a	n/a
336.001	4.001	fb_v_pos	-0.506	-0.437
340.002	9.998	feel	n/a	n/a
350.000	4.001	fb_v_pos	-0.257	-0.603
354.001	9.999	feel	n/a	n/a
364.000	4.002	fb_v_pos	-0.506	-0.020
368.002	9.999	feel	n/a	n/a
378.001	4.001	fb_v_pos	-0.886	0.329
382.002	9.998	rest	n/a	n/a
392.000	4.002	fb_a_pos	0.000	0.000
396.002	9.998	feel	n/a	n/a
406.000	4.001	fb_a_pos	-0.400	0.443
410.001	10.000	feel	n/a	n/a
420.001	4.001	fb_a_pos	-0.557	0.500
424.002	9.998	feel	n/a	n/a
434.000	4.000	fb_a_pos	0.337	-0.826
438.000	10.002	feel	n/a	n/a
448.002	3.999	fb_a_pos	0.363	-0.489
452.001	10.000	rest	n/a	n/a
462.001	4.001	fb_v_neg	0.000	0.000
466.002	9.999	feel	n/a	n/a
476.001	4.001	fb_v_neg	-0.680	0.626
480.002	10.000	feel	n/a	n/a
490.002	4.000	fb_v_neg	0.529	-0.397
494.002	9.999	feel	n/a	n/a
504.001	4.000	fb_v_neg	0.600	0.006
508.001	10.000	feel	n/a	n/a
518.001	4.001	fb_v_neg	0.031	0.191
522.002	10.000	rest	n/a	n/a
532.002	3.999	fb_a_neg	0.000	0.000
536.001	10.001	feel	n/a	n/a
546.002	3.998	fb_a_neg	-1.000	0.923
550.000	10.000	feel	n/a	n/a
560.000	4.002	fb_a_neg	0.194	0.380
564.002	9.998	feel	n/a	n/a
574.000	4.001	fb_a_neg	0.763	-0.160
578.001	10.000	feel	n/a	n/a
588.001	3.999	fb_a_neg	-0.180	0.334
592.000	28.000	finish	n/a	n/a
