onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_a_pos	0.000	0.000
46.002	9.998	feel	n/a	n/a
56.000	4.002	fb_a_pos	-0.200	0.529
60.002	10.000	feel	n/a	n/a
70.002	3.999	fb_a_pos	0.203	0.589
74.001	10.001	feel	n/a	n/a
84.002	3.999	fb_a_pos	-0.037	0.826
88.001	10.001	feel	n/a	n/a
98.002	3.999	fb_a_pos	-0.260	0.114
102.001	10.001	rest	n/a	n/a
112.002	3.999	fb_v_neg	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	3.998	fb_v_neg	0.697	0.743
130.000	10.000	feel	n/a	n/a
140.000	4.000	fb_v_neg	0.077	0.194
144.000	10.002	feel	n/a	n/a
154.002	3.998	fb_v_neg	-0.660	0.174
158.000	10.000	feel	n/a	n/a
168.000	4.002	fb_v_neg	-0.309	0.411
172.002	9.998	rest	n/a	n/a
182.000	4.002	fb_v_pos	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	4.001	fb_v_pos	-0.466	0.269
200.003	9.998	feel	n/a	n/a
210.001	4.000	fb_v_pos	0.463	-0.111
214.001	10.000	feel	n/a	n/a
224.001	4.001	fb_v_pos	0.054	-0.069
228.002	10.001	feel	n/a	n/a
238.003	3.998	fb_v_pos	0.080	-0.297
242.001	10.001	rest	n/a	n/a
252.002	4.000	fb_a_neg	0.000	0.000
256.002	9.999	feel	n/a	n/a
266.001	4.001	fb_a_neg	-0.337	0.429
270.002	9.999	feel	n/a	n/a
280.001	3.999	fb_a_neg	-0.126	-0.466
284.000	10.001	feel	n/a	n/a
294.001	4.001	fb_a_neg	-0.151	-0.740
298.002	10.000	feel	n/a	n/a
308.002	4.000	fb_a_neg	-0.354	-0.603
312.002	9.999	rest	n/a	n/a
322.001	4.000	fb_v_pos	0.000	0.000
326.001	10.002	feel	n/a	n/a
336.003	3.998	fb_v_pos	0.197	0.043
340.001	10.000	feel	n/a	n/a
350.001	4.000	fb_v_pos	0.771	-0.386
354.001	10.000	feel	n/a	n/a
364.001	3.999	fb_v_pos	0.854	0.777
368.000	10.001	feel	n/a	n/a
378.001	4.001	fb_v_pos	0.883	0.091
382.002	9.999	rest	n/a	n/a
392.001	4.001	fb_a_pos	0.000	0.000
396.002	10.000	feel	n/a	n/a
406.002	3.998	fb_a_pos	-0.697	-0.654
410.000	10.000	feel	n/a	n/a
420.000	4.002	fb_a_pos	-0.391	-0.106
424.002	10.001	feel	n/a	n/a
434.003	3.999	fb_a_pos	0.071	0.543
438.002	10.000	feel	n/a	n/a
448.002	3.999	fb_a_pos	-0.351	-0.400
452.001	10.002	rest	n/a	n/a
462.003	4.000	fb_v_neg	0.000	0.000
466.003	9.998	feel	n/a	n/a
476.001	4.001	fb_v_neg	-0.571	0.194
480.002	9.999	feel	n/a	n/a
490.001	4.001	fb_v_neg	-0.229	-0.117
494.002	9.998	feel	n/a	n/a
504.000	4.002	fb_v_neg	0.471	0.040
508.002	9.999	feel	n/a	n/a
518.001	4.001	fb_v_neg	-0.334	0.249
522.002	10.000	rest	n/a	n/a
532.002	3.999	fb_a_neg	0.000	0.000
536.001	9.999	feel	n/a	n/a
546.000	4.001	fb_a_neg	0.366	-0.334
550.001	10.001	feel	n/a	n/a
560.002	3.999	fb_a_neg	-0.800	-0.280
564.001	9.999	feel	n/a	n/a
574.000	4.001	fb_a_neg	-0.151	0.420
578.001	9.999	feel	n/a	n/a
588.000	4.001	fb_a_neg	-0.614	0.291
592.001	27.999	finish	n/a	n/a
