onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	3.999	fb_a_neg	0.000	0.000
46.000	10.002	feel	n/a	n/a
56.002	3.998	fb_a_neg	-0.911	0.577
60.000	10.000	feel	n/a	n/a
70.000	4.002	fb_a_neg	-0.460	-0.489
74.002	10.000	feel	n/a	n/a
84.002	3.998	fb_a_neg	-0.300	-0.557
88.000	10.000	feel	n/a	n/a
98.000	4.000	fb_a_neg	-0.311	0.157
102.000	10.001	rest	n/a	n/a
112.001	4.001	fb_v_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	4.001	fb_v_pos	-0.306	0.506
130.003	9.999	feel	n/a	n/a
140.002	4.000	fb_v_pos	-0.249	0.480
144.002	10.000	feel	n/a	n/a
154.002	4.000	fb_v_pos	0.106	0.260
158.002	9.998	feel	n/a	n/a
168.000	4.000	fb_v_pos	0.040	-0.266
172.000	10.002	rest	n/a	n/a
182.002	3.999	fb_a_pos	0.000	0.000
186.001	10.001	feel	n/a	n/a
196.002	3.998	fb_a_pos	0.329	-0.243
200.000	10.002	feel	n/a	n/a
210.002	3.999	fb_a_pos	-0.097	0.283
214.001	10.001	feel	n/a	n/a
224.002	3.999	fb_a_pos	0.463	-0.660
228.001	10.000	feel	n/a	n/a
238.001	4.001	fb_a_pos	0.500	-0.429
242.002	10.000	rest	n/a	n/a
252.002	3.998	fb_v_neg	0.000	0.000
256.000	10.001	feel	n/a	n/a
266.001	4.001	fb_v_neg	0.031	0.160
270.002	10.000	feel	n/a	n/a
280.002	3.999	fb_v_neg	-0.043	0.163
284.001	10.001	feel	n/a	n/a
294.002	4.000	fb_v_neg	-0.303	-0.054
298.002	9.999	feel	n/a	n/a
308.001	4.001	fb_v_neg	0.580	0.477
312.002	9.999	rest	n/a	n/a
322.001	4.001	fb_v_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	4.000	fb_v_pos	-0.540	-0.049
340.002	9.999	feel	n/a	n/a
350.001	4.001	fb_v_pos	0.186	0.497
354.002	9.999	feel	n/a	n/a
364.001	4.000	fb_v_pos	0.117	-0.309
368.001	10.001	feel	n/a	n/a
378.002	3.999	fb_v_pos	-0.040	-0.277
382.001	9.999	rest	n/a	n/a
392.000	4.002	fb_a_pos	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.000	fb_a_pos	-0.226	0.283
410.001	10.000	feel	n/a	n/a
420.001	3.999	fb_a_pos	-0.114	0.109
424.000	10.002	feel	n/a	n/a
434.002	4.000	fb_a_pos	0.163	0.426
438.002	9.999	feel	n/a	n/a
448.001	4.000	fb_a_pos	-0.580	-0.443
452.001	10.000	rest	n/a	n/a
462.001	4.001	fb_a_neg	0.000	0.000
466.002	9.999	feel	n/a	n/a
476.001	4.001	fb_a_neg	-0.540	-0.009
480.002	10.000	feel	n/a	n/a
490.002	4.000	fb_a_neg	-0.280	-0.271
494.002	10.000	feel	n/a	n/a
504.002	3.999	fb_a_neg	-0.346	0.149
508.001	10.001	feel	n/a	n/a
518.002	3.998	fb_a_neg	-0.251	-0.254
522.000	10.002	rest	n/a	n/a
532.002	3.998	fb_v_neg	0.000	0.000
536.000	10.002	feel	n/a	n/a
546.002	3.999	fb_v_neg	0.220	-0.571
550.001	10.001	feel	n/a	n/a
560.002	3.999	fb_v_neg	-0.777	-0.180
564.001	10.001	feel	n/a	n/a
574.002	4.000	fb_v_neg	-0.306	0.191
578.002	9.998	feel	n/a	n/a
588.000	4.002	fb_v_neg	0.260	-0.317
592.002	27.998	finish	n/a	n/a
