onset	duration	trial_type	fb_valence	fb_arousal
0.001	41.999	rest	n/a	n/a
42.000	4.003	fb_v_pos	0.000	0.000
46.003	9.999	feel	n/a	n/a
56.002	3.999	fb_v_pos	-0.151	-0.151
60.001	9.999	feel	n/a	n/a
70.000	4.002	fb_v_pos	0.137	0.980
74.002	10.000	feel	n/a	n/a
84.002	4.000	fb_v_pos	0.654	-0.154
88.002	10.000	feel	n/a	n/a
98.002	4.001	fb_v_pos	-0.717	-0.903
102.003	9.997	rest	n/a	n/a
112.000	4.001	fb_a_pos	0.000	0.000
116.001	9.999	feel	n/a	n/a
126.000	4.002	fb_a_pos	0.677	0.637
130.002	10.000	feel	n/a	n/a
140.002	3.999	fb_a_pos	-0.131	0.634
144.001	10.001	feel	n/a	n/a
154.002	3.999	fb_a_pos	-0.434	0.411
158.001	10.000	feel	n/a	n/a
168.001	4.000	fb_a_pos	-0.920	-0.389
172.001	10.000	rest	n/a	n/a
182.001	4.001	fb_a_neg	0.000	0.000
186.002	10.000	feel	n/a	n/a
196.002	3.999	fb_a_neg	0.203	-0.043
200.001	10.000	feel	n/a	n/a
210.001	4.001	fb_a_neg	-0.406	0.226
214.002	9.998	feel	n/a	n/a
224.000	4.001	fb_a_neg	0.414	0.326
228.001	10.001	feel	n/a	n/a
238.002	3.999	fb_a_neg	0.571	-0.097
242.001	10.001	rest	n/a	n/a
252.002	3.999	fb_v_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_v_neg	-0.057	0.697
270.001	10.001	feel	n/a	n/a
280.002	3.998	fb_v_neg	-0.329	0.177
284.000	10.000	feel	n/a	n/a
294.000	4.001	fb_v_neg	0.686	-0.240
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_v_neg	0.643	0.031
312.001	10.002	rest	n/a	n/a
322.003	3.998	fb_a_neg	0.000	0.000
326.001	10.001	feel	n/a	n/a
336.002	3.999	fb_a_neg	-0.080	-0.243
340.001	10.001	feel	n/a	n/a
350.002	4.000	fb_a_neg	-0.549	-0.151
354.002	9.999	feel	n/a	n/a
364.001	3.999	fb_a_neg	-0.374	0.340
368.000	10.001	feel	n/a	n/a
378.001	4.001	fb_a_neg	0.169	-0.434
382.002	9.998	rest	n/a	n/a
392.000	4.001	fb_v_pos	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.000	fb_v_pos	-0.063	0.131
410.001	10.000	feel	n/a	n/a
420.001	4.000	fb_v_pos	-0.251	-0.009
424.001	9.999	feel	n/a	n/a
434.000	4.003	fb_v_pos	0.106	0.260
438.003	9.997	feel	n/a	n/a
448.000	4.001	fb_v_pos	0.886	-1.000
452.001	10.001	rest	n/a	n/a
462.002	3.999	fb_a_pos	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	3.999	fb_a_pos	0.754	0.337
480.000	10.002	feel	n/a	n/a
490.002	4.000	fb_a_pos	0.980	0.509
494.002	10.000	feel	n/a	n/a
504.002	3.999	fb_a_pos	0.163	0.217
508.001	10.000	feel	n/a	n/a
518.001	4.001	fb_a_pos	0.411	0.177
522.002	10.000	rest	n/a	n/a
532.002	3.999	fb_v_neg	0.000	0.000
536.001	10.000	feel	n/a	n/a
546.001	4.000	fb_v_neg	0.894	-0.566
550.001	10.000	feel	n/a	n/a
560.001	4.000	fb_v_neg	0.063	-0.697
564.001	10.000	feel	n/a	n/a
574.001	4.000	fb_v_neg	0.771	-0.491
578.001	9.999	feel	n/a	n/a
588.000	4.001	fb_v_neg	0.509	-1.000
592.001	27.999	finish	n/a	n/a
