onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.000	rest	n/a	n/a
42.001	4.001	fb_a_neg	0.000	0.000
46.002	9.999	feel	n/a	n/a
56.001	4.000	fb_a_neg	0.883	0.294
60.001	10.000	feel	n/a	n/a
70.001	4.000	fb_a_neg	0.414	-0.291
74.001	10.001	feel	n/a	n/a
84.002	4.000	fb_a_neg	0.317	0.074
88.002	9.998	feel	n/a	n/a
98.000	4.001	fb_a_neg	0.217	-0.477
102.001	10.001	rest	n/a	n/a
112.002	3.999	fb_v_pos	0.000	0.000
116.001	10.001	feel	n/a	n/a
126.002	4.000	fb_v_pos	0.006	0.177
130.002	10.000	feel	n/a	n/a
140.002	3.998	fb_v_pos	0.063	0.440
144.000	10.000	feel	n/a	n/a
154.000	4.002	fb_v_pos	0.100	0.129
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_v_pos	-0.249	0.174
172.002	9.999	rest	n/a	n/a
182.001	3.999	fb_a_pos	0.000	0.000
186.000	10.001	feel	n/a	n/a
196.001	4.001	fb_a_pos	0.351	-0.480
200.002	10.000	feel	n/a	n/a
210.002	3.999	fb_a_pos	-0.451	-0.111
214.001	10.000	feel	n/a	n/a
224.001	4.000	fb_a_pos	-0.520	-0.186
228.001	10.000	feel	n/a	n/a
238.001	4.001	fb_a_pos	0.634	-0.680
242.002	9.998	rest	n/a	n/a
252.000	4.001	fb_v_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_v_neg	0.129	0.003
270.001	9.999	feel	n/a	n/a
280.000	4.002	fb_v_neg	-0.374	0.337
284.002	10.000	feel	n/a	n/a
294.002	4.000	fb_v_neg	0.131	-0.829
298.002	10.000	feel	n/a	n/a
308.002	3.999	fb_v_neg	-1.000	0.146
312.001	9.999	rest	n/a	n/a
322.000	4.002	fb_v_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	3.999	fb_v_pos	-0.426	-0.374
340.001	10.000	feel	n/a	n/a
350.001	4.000	fb_v_pos	0.609	-0.031
354.001	10.000	feel	n/a	n/a
364.001	4.001	fb_v_pos	-0.151	0.217
368.002	10.000	feel	n/a	n/a
378.002	3.999	fb_v_pos	0.674	-0.471
382.001	10.001	rest	n/a	n/a
392.002	4.000	fb_a_pos	0.000	0.000
396.002	9.999	feel	n/a	n/a
406.001	4.001	fb_a_pos	-0.323	0.191
410.002	9.999	feel	n/a	n/a
420.001	4.000	fb_a_pos	0.069	0.200
424.001	10.000	feel	n/a	n/a
434.001	4.001	fb_a_pos	-0.811	-0.117
438.002	9.998	feel	n/a	n/a
448.000	4.000	fb_a_pos	-0.283	-0.249
452.000	10.002	rest	n/a	n/a
462.002	3.999	fb_a_neg	0.000	0.000
466.001	9.999	feel	n/a	n/a
476.000	4.000	fb_a_neg	-0.620	-0.603
480.000	10.002	feel	n/a	n/a
490.002	4.000	fb_a_neg	0.109	-0.406
494.002	9.999	feel	n/a	n/a
504.001	4.000	fb_a_neg	0.746	-0.143
508.001	9.999	feel	n/a	n/a
518.000	4.000	fb_a_neg	0.606	0.337
522.000	10.002	rest	n/a	n/a
532.002	4.000	fb_v_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	3.999	fb_v_neg	0.414	-0.151
550.001	10.000	feel	n/a	n/a
560.001	3.999	fb_v_neg	-0.109	-0.549
564.000	10.001	feel	n/a	n/a
574.001	4.001	fb_v_neg	0.014	0.217
578.002	10.000	feel	n/a	n/a
588.002	3.999	fb_v_neg	0.017	-0.023
592.001	27.999	finish	n/a	n/a
