onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.999	fb_v_pos	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	3.999	fb_v_pos	0.277	-0.434
60.001	10.001	feel	n/a	n/a
70.002	4.000	fb_v_pos	0.697	-0.717
74.002	10.000	feel	n/a	n/a
84.002	3.999	fb_v_pos	0.980	-0.434
88.001	9.999	feel	n/a	n/a
98.000	4.000	fb_v_pos	-0.631	-0.151
102.000	10.002	rest	n/a	n/a
112.002	3.999	fb_a_pos	0.000	0.000
116.001	10.000	feel	n/a	n/a
126.001	4.000	fb_a_pos	-1.000	0.629
130.001	9.999	feel	n/a	n/a
140.000	4.000	fb_a_pos	0.514	0.697
144.000	10.002	feel	n/a	n/a
154.002	4.000	fb_a_pos	-0.717	-0.846
158.002	9.999	feel	n/a	n/a
168.001	4.002	fb_a_pos	0.254	-0.237
172.003	10.000	rest	n/a	n/a
182.003	3.998	fb_a_neg	0.000	0.000
186.001	9.999	feel	n/a	n/a
196.000	4.002	fb_a_neg	0.143	-0.151
200.002	10.000	feel	n/a	n/a
210.002	3.999	fb_a_neg	0.603	0.414
214.001	10.000	feel	n/a	n/a
224.001	4.000	fb_a_neg	0.414	0.980
228.001	10.001	feel	n/a	n/a
238.002	3.999	fb_a_neg	0.597	-0.406
242.001	10.000	rest	n/a	n/a
252.001	4.001	fb_v_neg	0.000	0.000
256.002	10.000	feel	n/a	n/a
266.002	3.999	fb_v_neg	-0.660	-0.346
270.001	10.000	feel	n/a	n/a
280.001	4.000	fb_v_neg	0.334	-0.717
284.001	10.000	feel	n/a	n/a
294.001	4.001	fb_v_neg	-0.151	0.131
298.002	9.999	feel	n/a	n/a
308.001	4.001	fb_v_neg	-0.183	0.131
312.002	9.999	rest	n/a	n/a
322.001	4.000	fb_a_neg	0.000	0.000
326.001	10.000	feel	n/a	n/a
336.001	4.001	fb_a_neg	-0.540	-0.151
340.002	9.999	feel	n/a	n/a
350.001	4.001	fb_a_neg	-0.129	0.980
354.002	9.998	feel	n/a	n/a
364.000	4.002	fb_a_neg	-1.000	-0.434
368.002	10.000	feel	n/a	n/a
378.002	3.999	fb_a_neg	-0.069	0.114
382.001	9.999	rest	n/a	n/a
392.000	4.002	fb_v_pos	0.000	0.000
396.002	9.998	feel	n/a	n/a
406.000	4.002	fb_v_pos	0.491	-0.637
410.002	9.999	feel	n/a	n/a
420.001	4.000	fb_v_pos	0.380	0.826
424.001	10.000	feel	n/a	n/a
434.001	4.000	fb_v_pos	0.337	-0.717
438.001	9.999	feel	n/a	n/a
448.000	4.002	fb_v_pos	0.523	-0.166
452.002	10.000	rest	n/a	n/a
462.002	3.999	fb_a_pos	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	3.999	fb_a_pos	0.414	-0.151
480.001	9.999	feel	n/a	n/a
490.000	4.000	fb_a_pos	0.769	0.043
494.000	10.002	feel	n/a	n/a
504.002	4.000	fb_a_pos	0.023	-0.594
508.002	9.998	feel	n/a	n/a
518.000	4.001	fb_a_pos	0.697	-0.717
522.001	10.001	rest	n/a	n/a
532.002	3.998	fb_v_neg	0.000	0.000
536.000	10.001	feel	n/a	n/a
546.001	3.999	fb_v_neg	0.414	-0.603
550.000	10.002	feel	n/a	n/a
560.002	4.000	fb_v_neg	0.894	0.697
564.002	10.000	feel	n/a	n/a
574.002	3.999	fb_v_neg	0.403	0.814
578.001	10.001	feel	n/a	n/a
588.002	3.999	fb_v_neg	-0.331	0.774
592.001	27.999	finish	n/a	n/a
