onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.032	2.002	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.034	1.970	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.004	8.016	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.407	2.005	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.625	2.002	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.114	2.003	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.117	2.004	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.121	8.012	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.137	1.975	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.112	2.015	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.127	8.014	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.183	2.004	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.849	2.003	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.344	1.989	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.095	2.005	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.796	2.006	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.603	2.004	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.164	1.970	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.134	2.003	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.137	8.018	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.370	2.004	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.583	2.002	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.585	2.004	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.589	7.977	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.361	2.003	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.393	2.003	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.091	2.003	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.790	2.002	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.247	2.005	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.774	1.977	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.997	2.005	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.180	2.004	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.269	2.004	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.871	2.003	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.813	1.994	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.195	2.004	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
