onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.013	2.001	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.014	2.017	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.031	7.999	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.419	2.002	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.630	2.001	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.115	2.000	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.115	2.000	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.115	7.998	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.114	2.000	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.114	2.011	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.125	8.007	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.165	1.999	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.861	1.999	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.345	1.999	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.106	1.979	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.776	2.002	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.608	2.001	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.162	1.998	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.160	2.000	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.160	8.002	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.370	2.034	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.576	2.000	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.576	2.002	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.578	8.007	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.344	1.999	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.382	2.002	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.076	2.000	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.800	2.001	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.250	2.000	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.767	2.000	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.984	2.000	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.156	2.001	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.293	2.001	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.852	2.022	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.807	2.001	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.196	2.000	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.608	1.999	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.022	2.000	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.022	2.000	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.022	8.001	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.238	2.002	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.446	2.001	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.447	2.000	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.447	8.001	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.214	2.001	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.871	2.009	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.880	2.001	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.881	7.998	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.982	1.991	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.939	2.001	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.940	2.002	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.942	7.980	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.924	1.998	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.922	2.000	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.922	7.998	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.511	1.999	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.440	1.981	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.593	2.001	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.733	2.000	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.665	2.001	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.838	2.000	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.184	1.970	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
