onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	4.000	fb_a_pos	0.000	0.000
46.002	10.000	feel	n/a	n/a
56.002	4.000	fb_a_pos	-0.506	-0.006
60.002	9.999	feel	n/a	n/a
70.001	4.000	fb_a_pos	0.423	0.823
74.001	10.000	feel	n/a	n/a
84.001	4.001	fb_a_pos	0.037	0.980
88.002	10.000	feel	n/a	n/a
98.002	4.000	fb_a_pos	-0.717	-0.266
102.002	9.999	rest	n/a	n/a
112.001	4.000	fb_v_neg	0.000	0.000
116.001	10.002	feel	n/a	n/a
126.003	3.998	fb_v_neg	0.931	-0.434
130.001	10.000	feel	n/a	n/a
140.001	4.001	fb_v_neg	0.389	-0.357
144.002	10.000	feel	n/a	n/a
154.002	4.000	fb_v_neg	0.251	0.414
158.002	9.999	feel	n/a	n/a
168.001	4.000	fb_v_neg	0.106	0.306
172.001	10.000	rest	n/a	n/a
182.001	4.001	fb_v_pos	0.000	0.000
186.002	9.998	feel	n/a	n/a
196.000	4.000	fb_v_pos	-0.314	-0.071
200.000	10.001	feel	n/a	n/a
210.001	4.000	fb_v_pos	-0.880	-0.171
214.001	10.000	feel	n/a	n/a
224.001	4.000	fb_v_pos	-0.569	0.120
228.001	10.000	feel	n/a	n/a
238.001	4.001	fb_v_pos	-0.640	0.414
242.002	9.998	rest	n/a	n/a
252.000	4.002	fb_a_neg	0.000	0.000
256.002	10.000	feel	n/a	n/a
266.002	4.000	fb_a_neg	-0.263	0.131
270.002	10.000	feel	n/a	n/a
280.002	3.999	fb_a_neg	-0.137	-0.820
284.001	9.999	feel	n/a	n/a
294.000	4.001	fb_a_neg	-0.986	-0.509
298.001	9.999	feel	n/a	n/a
308.000	4.000	fb_a_neg	-0.309	0.697
312.000	10.002	rest	n/a	n/a
322.002	4.000	fb_v_pos	0.000	0.000
326.002	10.000	feel	n/a	n/a
336.002	3.999	fb_v_pos	-0.186	-0.651
340.001	10.002	feel	n/a	n/a
350.003	3.997	fb_v_pos	0.483	0.489
354.000	10.002	feel	n/a	n/a
364.002	4.000	fb_v_pos	-0.446	0.789
368.002	10.000	feel	n/a	n/a
378.002	4.000	fb_v_pos	-0.623	0.911
382.002	9.999	rest	n/a	n/a
392.001	4.000	fb_a_pos	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.001	fb_a_pos	-0.151	0.231
410.002	9.998	feel	n/a	n/a
420.000	4.002	fb_a_pos	-0.077	0.234
424.002	10.000	feel	n/a	n/a
434.002	4.000	fb_a_pos	-0.240	0.980
438.002	10.001	feel	n/a	n/a
448.003	3.998	fb_a_pos	0.980	0.980
452.001	10.000	rest	n/a	n/a
462.001	4.000	fb_v_neg	0.000	0.000
466.001	10.001	feel	n/a	n/a
476.002	3.999	fb_v_neg	-0.029	0.697
480.001	10.001	feel	n/a	n/a
490.002	3.999	fb_v_neg	0.574	0.414
494.001	10.001	feel	n/a	n/a
504.002	3.999	fb_v_neg	0.434	-0.131
508.001	10.000	feel	n/a	n/a
518.001	4.000	fb_v_neg	0.980	0.426
522.001	9.999	rest	n/a	n/a
532.000	4.002	fb_a_neg	0.000	0.000
536.002	10.000	feel	n/a	n/a
546.002	3.999	fb_a_neg	0.697	-0.714
550.001	10.001	feel	n/a	n/a
560.002	4.000	fb_a_neg	0.149	-0.717
564.002	9.999	feel	n/a	n/a
574.001	3.999	fb_a_neg	-0.323	-0.717
578.000	10.000	feel	n/a	n/a
588.000	4.001	fb_a_neg	-0.434	-0.151
592.001	27.999	finish	n/a	n/a
