onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.026	1.979	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.397	1.979	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.323	1.990	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.313	2.010	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.323	8.009	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.551	2.012	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.563	1.977	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.540	8.012	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.738	2.010	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.552	1.983	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.802	2.012	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.709	2.010	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.942	1.976	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.761	1.989	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.226	1.983	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.209	2.010	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.219	8.010	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.407	1.982	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.389	2.011	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.400	7.987	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.077	2.010	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.087	1.975	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.062	8.007	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.944	1.977	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.647	2.014	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.053	2.017	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.852	2.011	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.097	1.974	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.931	2.010	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.262	2.012	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.796	1.976	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.071	2.011	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.732	2.010	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.133	1.993	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.518	1.982	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.317	2.011	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.328	1.978	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.306	8.003	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.840	1.975	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.347	2.012	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.267	2.010	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.277	1.977	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.254	8.014	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.528	2.010	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.828	1.975	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.029	2.009	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.362	2.012	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.374	2.011	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.385	8.008	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.902	2.013	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.915	1.993	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.908	7.984	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.369	1.977	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.258	1.978	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.236	2.011	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.247	8.000	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.784	1.974	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.636	2.010	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.425	1.976	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.401	2.010	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.411	8.009	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.386	2.009	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.433	2.009	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.043	2.009	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.599	2.011	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.610	1.976	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.586	7.995	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.441	2.010	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.242	2.010	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
