onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.019	1.988	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.398	1.980	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.301	2.026	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.327	2.005	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.332	8.001	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.559	1.993	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.552	1.990	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.542	8.008	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.754	2.003	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.531	2.016	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.814	1.994	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.721	1.975	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.932	2.009	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.773	1.981	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.230	1.986	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.216	2.004	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.220	8.013	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.380	2.015	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.395	2.008	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.403	7.968	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.076	2.018	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.094	1.985	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.079	7.990	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.934	2.000	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.639	1.998	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.078	2.005	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.853	1.987	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.106	1.985	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.944	2.010	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.273	1.988	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.771	2.001	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.066	1.996	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.755	1.995	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.127	1.998	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.526	1.976	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.312	2.015	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.327	1.977	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.304	8.002	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.826	1.986	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.349	2.004	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
