onset	duration	trial_type	fb_valence	fb_arousal
0.001	42.001	rest	n/a	n/a
42.002	3.999	fb_a_neg	0.000	0.000
46.001	10.001	feel	n/a	n/a
56.002	4.000	fb_a_neg	0.217	-0.214
60.002	9.998	feel	n/a	n/a
70.000	4.001	fb_a_neg	-0.297	0.980
74.001	10.000	feel	n/a	n/a
84.001	4.001	fb_a_neg	-0.717	0.980
88.002	9.999	feel	n/a	n/a
98.001	3.999	fb_a_neg	0.269	-0.889
102.000	10.001	rest	n/a	n/a
112.001	4.001	fb_v_pos	0.000	0.000
116.002	10.000	feel	n/a	n/a
126.002	3.998	fb_v_pos	0.383	-1.000
130.000	10.001	feel	n/a	n/a
140.001	3.999	fb_v_pos	0.554	-0.729
144.000	10.001	feel	n/a	n/a
154.001	4.001	fb_v_pos	-0.289	-0.440
158.002	10.000	feel	n/a	n/a
168.002	4.000	fb_v_pos	-0.191	0.546
172.002	10.000	rest	n/a	n/a
182.002	3.998	fb_a_pos	0.000	0.000
186.000	10.001	feel	n/a	n/a
196.001	4.001	fb_a_pos	0.131	-0.583
200.002	9.999	feel	n/a	n/a
210.001	4.001	fb_a_pos	-0.420	0.043
214.002	9.999	feel	n/a	n/a
224.001	4.001	fb_a_pos	-0.520	-0.057
228.002	9.999	feel	n/a	n/a
238.001	4.001	fb_a_pos	0.714	0.860
242.002	9.999	rest	n/a	n/a
252.001	4.000	fb_v_neg	0.000	0.000
256.001	10.000	feel	n/a	n/a
266.001	4.000	fb_v_neg	0.391	-0.366
270.001	10.000	feel	n/a	n/a
280.001	4.001	fb_v_neg	0.351	-0.297
284.002	9.999	feel	n/a	n/a
294.001	4.000	fb_v_neg	-0.434	-0.406
298.001	10.000	feel	n/a	n/a
308.001	4.000	fb_v_neg	0.017	0.534
312.001	10.000	rest	n/a	n/a
322.001	4.000	fb_v_pos	0.000	0.000
326.001	10.000	feel	n/a	n/a
336.001	4.000	fb_v_pos	-0.366	-0.731
340.001	10.000	feel	n/a	n/a
350.001	4.001	fb_v_pos	-0.383	-0.434
354.002	9.999	feel	n/a	n/a
364.001	4.001	fb_v_pos	-0.317	0.686
368.002	9.999	feel	n/a	n/a
378.001	4.000	fb_v_pos	0.289	-0.440
382.001	9.999	rest	n/a	n/a
392.000	4.001	fb_a_pos	0.000	0.000
396.001	10.000	feel	n/a	n/a
406.001	4.000	fb_a_pos	0.366	-0.917
410.001	10.000	feel	n/a	n/a
420.001	4.000	fb_a_pos	-0.160	-0.383
424.001	10.000	feel	n/a	n/a
434.001	4.001	fb_a_pos	0.797	0.660
438.002	9.999	feel	n/a	n/a
448.001	4.000	fb_a_pos	0.697	0.157
452.001	10.001	rest	n/a	n/a
462.002	3.999	fb_a_neg	0.000	0.000
466.001	10.000	feel	n/a	n/a
476.001	4.000	fb_a_neg	-0.380	-0.594
480.001	10.000	feel	n/a	n/a
490.001	4.000	fb_a_neg	0.980	-0.134
494.001	9.999	feel	n/a	n/a
504.000	4.000	fb_a_neg	0.334	-0.963
508.000	10.001	feel	n/a	n/a
518.001	4.000	fb_a_neg	-0.451	0.734
522.001	10.000	rest	n/a	n/a
532.001	4.000	fb_v_neg	0.000	0.000
536.001	9.999	feel	n/a	n/a
546.000	4.000	fb_v_neg	-0.751	-1.000
550.000	10.000	feel	n/a	n/a
560.000	4.000	fb_v_neg	0.749	0.697
564.000	10.002	feel	n/a	n/a
574.002	3.998	fb_v_neg	0.263	0.300
578.000	10.002	feel	n/a	n/a
588.002	3.998	fb_v_neg	-0.283	-0.837
592.000	28.000	finish	n/a	n/a
